wall_time,t,loop_dt,mode,armed,px_ref,py_ref,pz_ref,vx_ref,vy_ref,vz_ref,px,py,pz,vx,vy,vz,roll,pitch,yaw,ex,ey,ez,pos_err_norm,ux,uy,uz,u_norm,batt_v
1782861235.2048,0.0000,0.0107,?,0,-1.1920928955078125e-07,0.0,15.0,-0.5,0.0,0.0,-1.220288634300232,0.7513653039932251,0.6229550838470459,-0.015594742260873318,0.012932599522173405,-0.002607740228995681,0,0,0,-1.2202885150909424,0.7513653039932251,-14.377044916152954,14.448289670448442,0.3812739972332768,-0.7737652234395695,14.3815616547225,14.407407751242252,0.0
1782861235.2157,0.0201,0.0109,?,0,-0.010074138641357422,0.0,15.0,-0.5,0.0,0.0,-1.2805737257003784,0.8461192846298218,0.6081372499465942,0.0031629158183932304,0.020428862422704697,0.00943118054419756,0,0,0,-1.270499587059021,0.8461192846298218,-14.391862750053406,14.472587897847239,0.3989958523770609,-0.88150311228678,14.375527466175484,14.408054530641918,0.0
1782861235.2349,0.0402,0.0192,?,0,-0.020084738731384277,0.0,15.0,-0.5,0.0,0.0,-1.2810425758361816,0.8467726111412048,0.6080752611160278,-0.022478800266981125,0.024198247119784355,0.005875329952687025,0,0,0,-1.2609578371047974,0.8467726111412048,-14.391924738883972,14.471853240398598,0.43386685747596176,-0.8886852046067777,14.381748368894671,14.415709763626195,0.0
1782861235.2549,0.0602,0.0200,?,0,-0.030085206031799316,0.0,15.0,-0.5,0.0,0.0,-1.2817739248275757,0.8473166227340698,0.6080118417739868,-0.03144215792417526,0.019118476659059525,-0.0003444226167630404,0,0,0,-1.2516887187957764,0.8473166227340698,-14.391988158226013,14.47114346741265,0.44012273003561253,-0.8804307956708797,14.392584715697506,14.4262039775538,0.0
1782861235.2749,0.0802,0.0200,?,0,-0.04009854793548584,0.0,15.0,-0.5,0.0,0.0,-1.2823420763015747,0.8477875590324402,0.607866644859314,2.112617636385039e-07,0.013440616428852081,0.005931701045483351,0,0,0,-1.2422435283660889,0.8477875590324402,-14.392133355140686,14.470501554582366,0.37621775866554086,-0.871067389572256,14.381859347554583,14.413125146613925,0.0
1782861235.2949,0.1002,0.0200,?,0,-0.050089120864868164,0.0,15.0,-0.5,0.0,0.0,-1.2824314832687378,0.8482393026351929,0.6078835129737854,-0.009475365281105042,0.021802257746458054,0.009919499047100544,0,0,0,-1.2323423624038696,0.8482393026351929,-14.392116487026215,14.469664632908461,0.382728772706578,-0.8860019207717694,14.37493541069099,14.407298455248522,0.0
1782861235.3149,0.1202,0.0200,?,0,-0.060098886489868164,0.0,15.0,-0.5,0.0,0.0,-1.2824878692626953,0.8490110635757446,0.608064591884613,-0.0327582024037838,0.0212362352758646,0.0018059585709124804,0,0,0,-1.2223889827728271,0.8490110635757446,-14.391935408115387,14.468685475973407,0.4131024499163659,-0.8857933020350277,14.388807396114187,14.42196455724834,0.0
1782861235.3349,0.1402,0.0200,?,0,-0.07009732723236084,0.0,15.0,-0.5,0.0,0.0,-1.2827171087265015,0.8496831059455872,0.6081499457359314,-0.016529660671949387,0.015594091266393661,0.006990468129515648,0,0,0,-1.2126197814941406,0.8496831059455872,-14.391850054264069,14.467817945337192,0.3752245898253903,-0.8766928643168462,14.37974220829504,14.411327830848053,0.0
1782861235.3549,0.1602,0.0200,?,0,-0.08009827136993408,0.0,15.0,-0.5,0.0,0.0,-1.282631516456604,0.8501110076904297,0.6082780361175537,0.0067733777686953545,0.018007513135671616,0.005239742808043957,0,0,0,-1.20253324508667,0.8501110076904297,-14.391721963882446,14.466873747172592,0.32477600686799235,-0.8813009353593758,14.382646463120304,14.413281724729085,0.0
1782861235.3749,0.1802,0.0200,?,0,-0.0900963544845581,0.0,15.0,-0.5,0.0,0.0,-1.2824410200119019,0.850761353969574,0.6084334850311279,-0.020483147352933884,0.021756915375590324,0.008035751059651375,0,0,0,-1.1923446655273438,0.850761353969574,-14.391566514968872,14.46591398555905,0.36179711365710543,-0.8884454368160719,14.377648185856565,14.409614838777422,0.0
