wall_time,t,loop_dt,mode,armed,px_ref,py_ref,pz_ref,vx_ref,vy_ref,vz_ref,px,py,pz,vx,vy,vz,roll,pitch,yaw,ex,ey,ez,pos_err_norm,ux,uy,uz,u_norm,batt_v
1782861786.6273,0.0000,0.0057,?,0,-2.384185791015625e-07,0.0,15.0,-0.5,0.0,0.0,-0.7218164801597595,1.6306252479553223,16.721223831176758,-0.010736450552940369,-0.08084063231945038,0.21979567408561707,0,0,0,-0.7218162417411804,1.6306252479553223,1.7212238311767578,2.478420638858851,-0.12561308419261508,-1.4906051654620378,-2.1019211059768943,2.5798749469642166,0.0
1782861786.6470,0.0201,0.0197,?,0,-0.010033607482910156,0.0,15.0,-0.5,0.0,0.0,-0.7762869596481323,1.526037573814392,16.703744888305664,-0.042179204523563385,-0.013518708758056164,0.039216045290231705,0,0,0,-0.7662533521652222,1.526037573814392,1.703744888305664,2.4121943372840913,-0.026715526361566266,-1.5026224833927107,-1.7716690712202656,2.3232303684448796,0.0
1782861786.6624,0.0402,0.0154,?,0,-0.020079374313354492,0.0,15.0,-0.5,0.0,0.0,-0.7764662504196167,1.5260612964630127,16.70393943786621,-0.04338916391134262,-0.03182167932391167,0.038285356014966965,0,0,0,-0.7563868761062622,1.5260612964630127,1.703939437866211,2.409230955060967,-0.03448629128579772,-1.4709445310918319,-1.7702516196699944,2.3018813859058542,0.0
1782861786.6823,0.0601,0.0198,?,0,-0.03003525733947754,0.0,15.0,-0.5,0.0,0.0,-0.7769317030906677,1.5260168313980103,16.70441246032715,-0.026537545025348663,-0.015320547856390476,0.0579933300614357,0,0,0,-0.7468964457511902,1.5260168313980103,1.7044124603271484,2.4065750570684945,-0.07316458174119833,-1.4994808641109498,-1.8048598544936645,2.3476190091706055,0.0
1782861786.7032,0.0804,0.0209,?,0,-0.04022037982940674,0.0,15.0,-0.5,0.0,0.0,-0.7772281169891357,1.5259426832199097,16.704776763916016,-0.01653548702597618,0.00617339089512825,0.07076770067214966,0,0,0,-0.737007737159729,1.5259426832199097,1.7047767639160156,2.403735695099119,-0.1003773629678234,-1.5366353099052532,-1.827350017015003,2.3896718970035864,0.0
1782861786.7230,0.1004,0.0197,?,0,-0.05021023750305176,0.0,15.0,-0.5,0.0,0.0,-0.7769927382469177,1.5258785486221313,16.704938888549805,-0.0310145802795887,-0.02344549633562565,0.04594055190682411,0,0,0,-0.726782500743866,1.5258785486221313,1.7049388885498047,2.400694641603162,-0.0855240742209018,-1.4852697577601561,-1.7845102585801773,2.3233203574983254,0.0
1782861786.7431,0.1203,0.0201,?,0,-0.06016528606414795,0.0,15.0,-0.5,0.0,0.0,-0.7771601676940918,1.5256260633468628,16.70561408996582,-0.03658416494727135,-0.035326823592185974,0.025226213037967682,0,0,0,-0.7169948816299438,1.5256260633468628,1.7056140899658203,2.398069216961161,-0.08566488971334096,-1.464438210015172,-1.7493071726301348,2.2829790468809117,0.0
1782861786.7631,0.1404,0.0200,?,0,-0.07017898559570312,0.0,15.0,-0.5,0.0,0.0,-0.7769498229026794,1.5253654718399048,16.706281661987305,-0.03612508624792099,-0.05466456338763237,0.03452399745583534,0,0,0,-0.7067708373069763,1.5253654718399048,1.7062816619873047,2.395341718666282,-0.09668408166825593,-1.4306836706789543,-1.7660789796611882,2.2749150620619982,0.0
1782861786.7834,0.1605,0.0204,?,0,-0.08023881912231445,0.0,15.0,-0.5,0.0,0.0,-0.7772330641746521,1.524736762046814,16.707176208496094,-0.03164880722761154,-0.04054143279790878,0.045104894787073135,0,0,0,-0.6969942450523376,1.524736762046814,1.7071762084960938,2.3927126400861805,-0.11421381661492525,-1.454516940629195,-1.785300177937351,2.3056367996339318,0.0
1782861786.8030,0.1804,0.0196,?,0,-0.09018146991729736,0.0,15.0,-0.5,0.0,0.0,-0.7772294878959656,1.5239557027816772,16.70797348022461,-0.04497639462351799,-0.08242125809192657,0.008266942575573921,0,0,0,-0.6870480179786682,1.5239557027816772,1.7079734802246094,2.3899057245422415,-0.10107598517657013,-1.3811978961427112,-1.7222922447887556,2.2100259182977826,0.0
