wall_time,t,loop_dt,mode,armed,px_ref,py_ref,pz_ref,vx_ref,vy_ref,vz_ref,px,py,pz,vx,vy,vz,roll,pitch,yaw,ex,ey,ez,pos_err_norm,ux,uy,uz,u_norm,batt_v
1782859527.6213,0.2431,0.2486,?,0,0.12154340744018555,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.63700819015503,-13.93531322479248,-0.15557193756103516,16.39558073926135,-7.980911865650691,13.779542827447038,0.058403326424826124,15.924012235905517,0.0
1782859527.6222,0.2490,0.0009,?,0,0.12448108196258545,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.63407051563263,-13.93531322479248,-0.15557193756103516,16.3940333954079,-7.9779741911282915,13.779542827447038,0.058403326424826124,15.922540113822723,0.0
1782859527.6229,0.2497,0.0007,?,0,0.12485349178314209,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.633698105812073,-13.93531322479248,-0.15557193756103516,16.393837265360897,-7.977601781307735,13.779542827447038,0.058403326424826124,15.922353521483844,0.0
1782859527.6237,0.2505,0.0008,?,0,0.12523090839385986,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.633320689201355,-13.93531322479248,-0.15557193756103516,16.393638504719593,-7.977224364697017,13.779542827447038,0.058403326424826124,15.922164427197087,0.0
1782859527.6243,0.2512,0.0006,?,0,0.12561440467834473,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.63293719291687,-13.93531322479248,-0.15557193756103516,16.393436548743527,-7.976840868412532,13.779542827447038,0.058403326424826124,15.921972293719174,0.0
1782859527.6249,0.2517,0.0006,?,0,0.12587404251098633,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.632677555084229,-13.93531322479248,-0.15557193756103516,16.39329982251553,-7.976581230579891,13.779542827447038,0.058403326424826124,15.92184221784728,0.0
1782859527.6257,0.2525,0.0008,?,0,0.12623631954193115,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.632315278053284,-13.93531322479248,-0.15557193756103516,16.393109051078287,-7.976218953548946,13.779542827447038,0.058403326424826124,15.921660726096949,0.0
1782859527.6265,0.2533,0.0008,?,0,0.12666893005371094,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.631882667541504,-13.93531322479248,-0.15557193756103516,16.392881250318265,-7.975786343037166,13.779542827447038,0.058403326424826124,15.92144400711703,0.0
1782859527.6272,0.2541,0.0006,?,0,0.12705683708190918,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.631494760513306,-13.93531322479248,-0.15557193756103516,16.39267699619563,-7.975398436008968,13.779542827447038,0.058403326424826124,15.921249690117886,0.0
1782859527.6279,0.2546,0.0008,?,0,0.1273212432861328,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.631230354309082,-13.93531322479248,-0.15557193756103516,16.39253777576795,-7.975134029804744,13.779542827447038,0.058403326424826124,15.921117243313494,0.0
1782859527.6286,0.2555,0.0006,?,0,0.12773966789245605,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.630811929702759,-13.93531322479248,-0.15557193756103516,16.392317464798325,-7.974715605198421,13.779542827447038,0.058403326424826124,15.920907652071218,0.0
1782859527.6290,0.2561,0.0005,?,0,0.1280498504638672,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.630501747131348,-13.93531322479248,-0.15557193756103516,16.39215415093666,-7.97440542262701,13.779542827447038,0.058403326424826124,15.920752285190787,0.0
1782859527.6296,0.2565,0.0005,?,0,0.12826764583587646,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.630283951759338,-13.93531322479248,-0.15557193756103516,16.392039482286133,-7.9741876272550005,13.779542827447038,0.058403326424826124,15.92064319670067,0.0
1782859527.6333,0.2601,0.0037,?,0,0.1300349235534668,0.0,10.0,0.5,0.0,0.0,8.758551597595215,-13.93531322479248,9.844428062438965,0.12120261043310165,0.0899340808391571,0.05610032379627228,0,0,0,8.628516674041748,-13.93531322479248,-0.15557193756103516,16.39110909289085,-7.97242034953741,13.779542827447038,0.058403326424826124,15.919758092122594,0.0
1782859527.6539,0.2804,0.0206,?,0,0.14018261432647705,0.0,10.0,0.5,0.0,0.0,8.762279510498047,-13.933389663696289,9.845758438110352,0.12717486917972565,0.12165561318397522,0.04935193806886673,0,0,0,8.62209689617157,-13.933389663696289,-0.15424156188964844,16.386082291590757,-7.9763448272523325,13.722675960635682,0.06876149770237847,15.87257510511164,0.0
1782859527.6739,0.3004,0.0200,?,0,0.1501762866973877,0.0,10.0,0.5,0.0,0.0,8.765491485595703,-13.931355476379395,9.846917152404785,0.13537870347499847,0.11587385833263397,0.03713859245181084,0,0,0,8.615315198898315,-13.931355476379395,-0.15308284759521484,16.38077396656954,-7.983772587795367,13.730656066478218,0.08875691854708433,15.883306284906107,0.0
1782859527.6939,0.3204,0.0200,?,0,0.1602088212966919,0.0,10.0,0.5,0.0,0.0,8.768976211547852,-13.929210662841797,9.847997665405273,0.1565985083580017,0.124262735247612,0.05072467401623726,0,0,0,8.60876739025116,-13.929210662841797,-0.15200233459472656,16.375496645262384,-8.013978559332271,13.713981291905437,0.06414462200123464,15.883993507827348,0.0
1782859527.7143,0.3405,0.0204,?,0,0.17024004459381104,0.0,10.0,0.5,0.0,0.0,8.775386810302734,-13.924506187438965,9.849357604980469,0.14752241969108582,0.13478486239910126,0.03332317993044853,0,0,0,8.605146765708923,-13.924506187438965,-0.15064239501953125,16.36957899747559,-7.994637688084936,13.691051957672526,0.09292495431023472,15.854582003905694,0.0
