wall_time,t,loop_dt,mode,armed,px_ref,py_ref,pz_ref,vx_ref,vy_ref,vz_ref,px,py,pz,vx,vy,vz,roll,pitch,yaw,ex,ey,ez,pos_err_norm,ux,uy,uz,u_norm,batt_v
1782862098.9723,0.0000,0.0069,?,0,-1.1920928955078125e-07,0.0,15.0,-0.5,0.0,0.0,-0.5631693601608276,2.061636209487915,17.023624420166016,-0.09235896915197372,-0.0589674673974514,0.02943786419928074,0,0,0,-0.5631692409515381,2.061636209487915,2.0236244201660156,2.9432225957473674,-0.14288573572699592,-1.9595015599618657,-2.0746122966254807,2.857285228722691,0.0
1782862098.9909,0.0201,0.0186,?,0,-0.010034441947937012,0.0,15.0,-0.5,0.0,0.0,-0.3417764902114868,1.766369104385376,16.96419334411621,0.07336462289094925,-0.32821908593177795,-0.038656752556562424,0,0,0,-0.3317420482635498,1.766369104385376,1.964193344116211,2.6623613752801694,-0.6613546098461438,-1.1978769715377195,-1.8972378846326245,2.3391901910256037,0.0
1782862099.0061,0.0402,0.0153,?,0,-0.0200803279876709,0.0,15.0,-0.5,0.0,0.0,-0.34206876158714294,1.759692668914795,16.963022232055664,0.05300446227192879,-0.3209328055381775,-0.04719884321093559,0,0,0,-0.32198843359947205,1.759692668914795,1.963022232055664,2.655871066891071,-0.635843391867815,-1.2038207439070474,-1.8812714375558441,2.3222108914149717,0.0
1782862099.0261,0.0602,0.0200,?,0,-0.03008556365966797,0.0,15.0,-0.5,0.0,0.0,-0.341665655374527,1.7531867027282715,16.962087631225586,0.017168577760457993,-0.3390108644962311,-0.051545076072216034,0,0,0,-0.311580091714859,1.7531867027282715,1.962087631225586,2.649628962852101,-0.58418216104439,-1.1660026611029495,-1.8728089405885027,2.282157823405271,0.0
1782862099.0462,0.0802,0.0200,?,0,-0.04009568691253662,0.0,15.0,-0.5,0.0,0.0,-0.34165191650390625,1.7469210624694824,16.961082458496094,0.02490854449570179,-0.31810155510902405,-0.04928889498114586,0,0,0,-0.30155622959136963,1.7469210624694824,1.9610824584960938,2.6435797258879767,-0.6076120388022147,-1.1959530070539799,-1.8757115881398203,2.306033379346632,0.0
1782862099.0662,0.1002,0.0200,?,0,-0.05009639263153076,0.0,15.0,-0.5,0.0,0.0,-0.3416048586368561,1.7406604290008545,16.9601993560791,0.037508923560380936,-0.3128691017627716,-0.006426899693906307,0,0,0,-0.2915084660053253,1.7406604290008545,1.9601993560791016,2.6376613562804345,-0.6394842991229105,-1.1987552486292947,-1.9490676392741046,2.375882778549172,0.0
1782862099.0862,0.1202,0.0200,?,0,-0.06010007858276367,0.0,15.0,-0.5,0.0,0.0,-0.34114769101142883,1.734451413154602,16.959365844726562,0.04603412374854088,-0.30044612288475037,-0.024426085874438286,0,0,0,-0.28104761242866516,1.734451413154602,1.9593658447265625,2.6318100194593996,-0.6647112325701594,-1.2140634633811302,-1.9170586229619928,2.3645094374298568,0.0
1782862099.1061,0.1402,0.0200,?,0,-0.07008838653564453,0.0,15.0,-0.5,0.0,0.0,-0.34114769101142883,1.734451413154602,16.959365844726562,0.04603412374854088,-0.30044612288475037,-0.024426085874438286,0,0,0,-0.2710593044757843,1.734451413154602,1.9593658447265625,2.630762126194219,-0.6746995405230403,-1.2140634633811302,-1.9170586229619928,2.367336758252175,0.0
1782862099.1262,0.1602,0.0201,?,0,-0.080086350440979,0.0,15.0,-0.5,0.0,0.0,-0.34119436144828796,1.7221206426620483,16.957279205322266,0.05874401703476906,-0.3047567307949066,-0.026465894654393196,0,0,0,-0.26110801100730896,1.7221206426620483,1.9572792053222656,2.6200799203234046,-0.7066650149220413,-1.1942665009766775,-1.9114389311130888,2.3620429094418656,0.0
1782862099.1461,0.1802,0.0199,?,0,-0.09009730815887451,0.0,15.0,-0.5,0.0,0.0,-0.3420545160770416,1.7160427570343018,16.955381393432617,0.06658211350440979,-0.3024105727672577,-0.05503144860267639,0,0,0,-0.2519572079181671,1.7160427570343018,1.9553813934326172,2.6137715226037432,-0.7293917993312271,-1.1922522802554045,-1.860064128438664,2.3266534891577955,0.0
1782862099.1661,0.2002,0.0200,?,0,-0.1000906229019165,0.0,15.0,-0.5,0.0,0.0,-0.34275853633880615,1.7101179361343384,16.953609466552734,0.010425598360598087,-0.3559299111366272,-0.06953170895576477,0,0,0,-0.24266791343688965,1.7101179361343384,1.9536094665527344,2.6076773227346672,-0.6414151564074118,-1.0936292461122226,-1.8331770139042556,2.2288957569002763,0.0
1782862099.1862,0.2202,0.0201,?,0,-0.11009979248046875,0.0,15.0,-0.5,0.0,0.0,-0.3426653742790222,1.7038193941116333,16.951950073242188,0.015436748042702675,-0.32062050700187683,-0.07756645232439041,0,0,0,-0.23256558179855347,1.7038193941116333,1.9519500732421875,2.601383548425417,-0.6601970538994856,-1.1484883860358879,-1.817601036853472,2.2491241077378756,0.0
1782862099.2062,0.2402,0.0200,?,0,-0.12009525299072266,0.0,15.0,-0.5,0.0,0.0,-0.3432980477809906,1.6974564790725708,16.94965934753418,0.016898183152079582,-0.3091520667076111,-0.05674319341778755,0,0,0,-0.22320279479026794,1.6974564790725708,1.9496593475341797,2.594677158602788,-0.6720911207691769,-1.1619893922700641,-1.8513772535508615,2.2868151559167287,0.0
1782862099.2265,0.2602,0.0203,?,0,-0.1300816535949707,0.0,15.0,-0.5,0.0,0.0,-0.3432917594909668,1.6908620595932007,16.947261810302734,0.006807328201830387,-0.36805352568626404,-0.14631032943725586,0,0,0,-0.2132101058959961,1.6908620595932007,1.9472618103027344,2.5877213164657866,-0.6646059361978092,-1.053374653199733,-1.6938448860452646,2.1024770411147706,0.0
1782862099.2476,0.2803,0.0211,?,0,-0.14017045497894287,0.0,15.0,-0.5,0.0,0.0,-0.3440494239330292,1.6844083070755005,16.944223403930664,0.01858919858932495,-0.38516461849212646,-0.1251305788755417,0,0,0,-0.2038789689540863,1.6844083070755005,1.944223403930664,2.580465582664972,-0.6943438712590508,-1.0172836185692526,-1.7274908837377188,2.121604139692719,0.0
1782862099.2666,0.3003,0.0190,?,0,-0.15017271041870117,0.0,15.0,-0.5,0.0,0.0,-0.34492218494415283,1.677832007408142,16.940837860107422,0.033805377781391144,-0.3664020895957947,-0.1794254332780838,0,0,0,-0.19474947452545166,1.677832007408142,1.9408378601074219,2.572916477878272,-0.7298285611454164,-1.0432049722288204,-1.630063893499719,2.0683410356220238,0.0
1782862099.2869,0.3204,0.0204,?,0,-0.16019940376281738,0.0,15.0,-0.5,0.0,0.0,-0.345436692237854,1.670904517173767,16.93709373474121,-0.002110601169988513,-0.38929784297943115,-0.20237280428409576,0,0,0,-0.18523728847503662,1.670904517173767,1.937093734741211,2.564871711358472,-0.6771324468484675,-0.9966208738564198,-1.5865737556509625,1.9922293539905807,0.0
1782862099.3065,0.3403,0.0195,?,0,-0.17016732692718506,0.0,15.0,-0.5,0.0,0.0,-0.3463570177555084,1.6637835502624512,16.93256187438965,-0.014014757238328457,-0.3423369228839874,-0.24299348890781403,0,0,0,-0.17618969082832336,1.6637835502624512,1.9325618743896484,2.556171728899007,-0.6655614413635866,-1.0708386065205948,-1.511684805692888,1.9684659776606983,0.0
1782862099.3269,0.3604,0.0204,?,0,-0.18018734455108643,0.0,15.0,-0.5,0.0,0.0,-0.3470330536365509,1.6565815210342407,16.9263916015625,-0.0679517313838005,-0.38935625553131104,-0.2828004062175751,0,0,0,-0.16684570908546448,1.6565815210342407,1.9263916015625,2.546190179276262,-0.5814838434799591,-0.9821967042092378,-1.4365669295925405,1.8348183477354518,0.0
1782862099.3469,0.3803,0.0200,?,0,-0.19017446041107178,0.0,15.0,-0.5,0.0,0.0,-0.34843745827674866,1.6494157314300537,16.918657302856445,-0.013567604124546051,-0.41911420226097107,-0.3160221576690674,0,0,0,-0.15826299786567688,1.6494157314300537,1.9186573028564453,2.5351262843074975,-0.6842626262380669,-0.9234886389403515,-1.3712908694560761,1.7892694756720466,0.0
1782862099.3666,0.4004,0.0197,?,0,-0.2002009153366089,0.0,15.0,-0.5,0.0,0.0,-0.34843745827674866,1.6494157314300537,16.918657302856445,-0.013567604124546051,-0.41911420226097107,-0.3160221576690674,0,0,0,-0.14823654294013977,1.6494157314300537,1.9186573028564453,2.534520107151678,-0.694289081163604,-0.9234886389403515,-1.3712908694560761,1.79312778215288,0.0
1782862099.3867,0.4204,0.0201,?,0,-0.21017682552337646,0.0,15.0,-0.5,0.0,0.0,-0.351391464471817,1.6339588165283203,16.902538299560547,-0.0036509023047983646,-0.42460113763809204,-0.39838549494743347,0,0,0,-0.14121463894844055,1.6339588165283203,1.9025382995605469,2.5118548862660646,-0.7184872165506169,-0.8985280731875974,-1.2125143813131158,1.6714567608957156,0.0
1782862099.4065,0.4403,0.0198,?,0,-0.22015881538391113,0.0,15.0,-0.5,0.0,0.0,-0.35310131311416626,1.6259273290634155,16.893306732177734,-0.0457141287624836,-0.410052090883255,-0.37156111001968384,0,0,0,-0.13294249773025513,1.6259273290634155,1.8933067321777344,2.4991846208728923,-0.6539037124138161,-0.9156962739037655,-1.2497440115069507,1.6816509225898506,0.0
1782862099.4268,0.4604,0.0203,?,0,-0.2301795482635498,0.0,15.0,-0.5,0.0,0.0,-0.35435137152671814,1.6175037622451782,16.88439178466797,-0.07150303572416306,-0.47633764147758484,-0.45793071389198303,0,0,0,-0.12417182326316833,1.6175037622451782,1.8843917846679688,2.486497428250015,-0.6180066897516073,-0.7924627656484715,-1.0912325218607652,1.4834816885568791,0.0
1782862099.4466,0.4803,0.0197,?,0,-0.24016296863555908,0.0,15.0,-0.5,0.0,0.0,-0.3562588691711426,1.6090079545974731,16.874229431152344,-0.0581267848610878,-0.4648343026638031,-0.45340752601623535,0,0,0,-0.1160959005355835,1.6090079545974731,1.8742294311523438,2.47287703225954,-0.6492509585888255,-0.8038913252829155,-1.0889045595581148,1.5011599548083085,0.0
1782862099.4670,0.5004,0.0204,?,0,-0.2501866817474365,0.0,15.0,-0.5,0.0,0.0,-0.35846903920173645,1.600061297416687,16.863590240478516,-0.05601665377616882,-0.46008795499801636,-0.5000365972518921,0,0,0,-0.10828235745429993,1.600061297416687,1.8635902404785156,2.4586357617250676,-0.6607193559198192,-0.8031655834096579,-0.9975014483943807,1.441053143090068,0.0
