wall_time,t,loop_dt,mode,armed,px_ref,py_ref,pz_ref,vx_ref,vy_ref,vz_ref,px,py,pz,vx,vy,vz,roll,pitch,yaw,ex,ey,ez,pos_err_norm,ux,uy,uz,u_norm,batt_v
1782842184.7227,0.0132,0.0153,?,0,0.006615638732910156,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.015788519755005836,0.009451407939195633,-0.2933769226074219,0.29395344050833716,0.38913757264614107,0.008144656270742418,-1.4521006393432616,1.5033597881584464,0.0
1782842184.7282,0.0201,0.0055,?,0,0.010048508644104004,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.019221389666199684,0.009451407939195633,-0.2933769226074219,0.29415779719622287,0.3896868318319321,0.008144656270742418,-1.4521006393432616,1.5035020549071711,0.0
1782842184.7480,0.0401,0.0198,?,0,0.020043611526489258,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.029216492548584938,0.009451407939195633,-0.2933769226074219,0.2949795777125525,0.3912860482931137,0.008144656270742418,-1.4521006393432616,1.503917342740524,0.0
1782842184.7681,0.0601,0.0201,?,0,0.03004741668701172,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.0392202977091074,0.009451407939195633,-0.2933769226074219,0.2961377712873272,0.3928866571187973,0.008144656270742418,-1.4521006393432616,1.5043345796560221,0.0
1782842184.7882,0.0801,0.0200,?,0,0.040047287940979004,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.049220168963074684,0.009451407939195633,-0.2933769226074219,0.29762723810731423,0.39448663651943205,0.008144656270742418,-1.4521006393432616,1.5047532384412043,0.0
1782842184.8081,0.1001,0.0199,?,0,0.05004537105560303,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.05921825207769871,0.009451407939195633,-0.2933769226074219,0.2994430650553994,0.3960863298177719,0.008144656270742418,-1.4521006393432616,1.5051734062477289,0.0
1782842184.8283,0.1201,0.0202,?,0,0.06006669998168945,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.06923958100378513,0.009451407939195633,-0.2933769226074219,0.3015849256979102,0.39768974244594574,0.008144656270742418,-1.4521006393432616,1.5055961388943584,0.0
1782842184.8481,0.1401,0.0198,?,0,0.070029616355896,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.07920249737799168,0.009451407939195633,-0.2933769226074219,0.3040269452228619,0.3992838090658188,0.008144656270742418,-1.4521006393432616,1.5060179820935031,0.0
1782842184.8681,0.1601,0.0200,?,0,0.08007431030273438,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.08924719132483006,0.009451407939195633,-0.2933769226074219,0.30679701594051584,0.40089096009731295,0.008144656270742418,-1.4521006393432616,1.5064448758897961,0.0
1782842184.8881,0.1801,0.0200,?,0,0.09004557132720947,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.09921845234930515,0.009451407939195633,-0.2933769226074219,0.3098445563782356,0.40248636186122894,0.008144656270742418,-1.4521006393432616,1.5068702245685146,0.0
1782842184.9081,0.2001,0.0200,?,0,0.1000281572341919,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.10920103825628757,0.009451407939195633,-0.2933769226074219,0.3131839947808404,0.4040835756063461,0.008144656270742418,-1.4521006393432616,1.5072976276375172,0.0
1782842184.9280,0.2201,0.0199,?,0,0.11004412174224854,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.11921700276434422,0.009451407939195633,-0.2933769226074219,0.3168154692857468,0.4056861299276352,0.008144656270742418,-1.4521006393432616,1.5077280385475822,0.0
1782842184.9483,0.2401,0.0203,?,0,0.120047926902771,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.12922080792486668,0.009451407939195633,-0.2933769226074219,0.3207138366696853,0.4072867387533188,0.008144656270742418,-1.4521006393432616,1.5081595040880762,0.0
1782842184.9709,0.2601,0.0226,?,0,0.13004863262176514,0.0,10.0,0.5,0.0,0.0,-0.00917288102209568,0.009451407939195633,9.706623077392578,0.016735738143324852,-0.012071101926267147,0.7810680866241455,0,0,0,-0.13922151364386082,0.009451407939195633,-0.2933769226074219,0.32487224826371675,0.40888685166835786,0.008144656270742418,-1.4521006393432616,1.5085924100545314,0.0
1782842184.9895,0.2801,0.0187,?,0,0.14004731178283691,0.0,10.0,0.5,0.0,0.0,-0.003969348967075348,0.008020298555493355,9.88467025756836,0.03788113221526146,-0.011147964745759964,0.43466320633888245,0,0,0,-0.14401666074991226,0.008020298555493355,-0.11532974243164062,0.1846782966453371,0.3927377599477768,0.007635124027729034,-0.8771168661117553,0.9610594362605381,0.0
1782842185.0085,0.3002,0.0190,?,0,0.15010333061218262,0.0,10.0,0.5,0.0,0.0,-0.003179816296324134,0.007861175574362278,9.892996788024902,0.043414048850536346,-0.011070839129388332,0.4069722890853882,0,0,0,-0.15328314690850675,0.007861175574362278,-0.10700321197509766,0.1871021340887738,0.38979406442493203,0.007598883211612702,-0.8226488685607909,0.9103561482361292,0.0
1782842185.0283,0.3201,0.0198,?,0,0.16004407405853271,0.0,10.0,0.5,0.0,0.0,-0.0022899832110852003,0.0077561079524457455,9.900693893432617,0.049437057226896286,-0.010934273712337017,0.3793353736400604,0,0,0,-0.16233405726961792,0.0077561079524457455,-0.09930610656738281,0.19045788553314869,0.38642380338162186,0.007506441697478294,-0.7674041032791138,0.8592373130960368,0.0
