frame,time_s,marker_id,rx,ry,rz,x,y,z,range_m,u_px,v_px
372,9.8102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
373,9.8414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
374,9.8779,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
375,9.9085,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
376,9.9453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
377,9.9776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
378,10.0086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
379,10.0469,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
380,10.0784,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
381,10.1096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
382,10.1410,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
383,10.1792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
384,10.2175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
385,10.2490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
386,10.2802,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
387,10.3103,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
388,10.3414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
389,10.3717,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
390,10.4560,240,-2.183520,-2.004960,-0.157341,-0.017058,0.141664,0.338258,0.367121,1085.75,1302.75
391,10.4871,240,-2.176313,-1.998531,-0.175299,-0.016807,0.137792,0.342892,0.369925,1087.00,1283.75
392,10.5236,240,-2.170646,-1.992732,-0.190108,-0.016503,0.130491,0.353902,0.377554,1089.25,1246.50
393,10.5548,240,-2.167965,-1.985847,-0.193856,-0.016783,0.126421,0.359880,0.381808,1089.00,1226.50
394,10.5860,240,-2.144462,-1.973051,-0.218375,-0.017067,0.118556,0.368408,0.387390,1089.00,1191.50
395,10.6174,240,-2.158463,-1.965150,-0.212117,-0.018888,0.105888,0.389258,0.403845,1085.25,1132.50
396,10.6550,240,-2.161659,-1.964789,-0.229659,-0.019378,0.102837,0.393671,0.407342,1083.75,1119.25
397,10.6886,240,-2.150663,-1.953773,-0.246020,-0.020260,0.096590,0.401099,0.413062,1081.75,1093.75
398,10.7274,240,-2.160612,-1.953313,-0.251181,-0.021750,0.090095,0.409422,0.419782,1077.75,1068.00
399,10.7598,240,-2.147482,-1.947630,-0.262245,-0.022532,0.086371,0.412852,0.422391,1075.75,1054.00
400,10.7919,240,-2.151776,-1.938625,-0.275071,-0.023588,0.079935,0.420398,0.428580,1073.25,1029.75
401,10.8239,240,-2.160385,-1.943717,-0.256249,-0.024301,0.077142,0.424304,0.431944,1071.75,1019.50
402,10.8619,240,-2.157798,-1.935633,-0.281513,-0.025065,0.071532,0.430815,0.437432,1070.00,999.00
403,10.9021,240,-2.153576,-1.928085,-0.279125,-0.025112,0.068598,0.435555,0.441638,1070.75,988.00
404,10.9351,240,-2.151530,-1.928906,-0.280796,-0.024897,0.067677,0.437901,0.443799,1071.75,984.25
405,10.9689,240,-2.155550,-1.927435,-0.271414,-0.024376,0.066861,0.441538,0.447236,1074.00,980.50
406,11.0097,240,-2.160246,-1.933809,-0.254484,-0.024091,0.066508,0.444718,0.450308,1075.50,978.50
407,11.0429,240,-2.157451,-1.932274,-0.271461,-0.023760,0.066312,0.444678,0.450222,1076.25,977.75
408,11.0756,240,-2.163315,-1.932869,-0.255680,-0.024397,0.066201,0.446295,0.451838,1074.75,977.00
409,11.1164,240,-2.160886,-1.932643,-0.259173,-0.024840,0.065838,0.445246,0.450773,1073.25,976.25
410,11.1495,240,-2.165725,-1.932829,-0.248612,-0.025580,0.066123,0.445879,0.451480,1071.25,977.00
411,11.1902,240,-2.158916,-1.931361,-0.255896,-0.025744,0.066152,0.444341,0.449975,1070.50,977.50
412,11.2236,240,-2.170772,-1.930877,-0.246521,-0.026111,0.067246,0.444907,0.450718,1069.50,980.75
413,11.2641,240,-2.166008,-1.936287,-0.239272,-0.026319,0.068426,0.443131,0.449155,1068.75,985.00
414,11.2976,240,-2.164852,-1.934136,-0.248357,-0.026612,0.070001,0.441447,0.447755,1067.50,990.25
415,11.3379,240,-2.168934,-1.937365,-0.239953,-0.026625,0.070760,0.441251,0.447681,1067.50,992.75
416,11.3743,240,-2.170997,-1.940565,-0.224733,-0.026456,0.072158,0.439755,0.446420,1068.00,997.75
417,11.4151,240,-2.172309,-1.940663,-0.228423,-0.026750,0.073501,0.437974,0.444904,1066.75,1002.50
418,11.4551,240,-2.175976,-1.942162,-0.218665,-0.026824,0.075144,0.437012,0.444236,1066.50,1008.00
419,11.4912,240,-2.177815,-1.942192,-0.211058,-0.026734,0.075820,0.436163,0.443511,1066.75,1010.50
420,11.5327,240,-2.174437,-1.946894,-0.204664,-0.026282,0.077700,0.434492,0.442166,1068.00,1017.00
421,11.5669,240,-2.174072,-1.946356,-0.196327,-0.026311,0.078931,0.432428,0.440360,1067.75,1021.75
422,11.5996,240,-2.176062,-1.945542,-0.203087,-0.025785,0.080197,0.430942,0.439098,1069.00,1026.25
423,11.6399,240,-2.184208,-1.950662,-0.183878,-0.026737,0.081385,0.430779,0.439214,1066.25,1030.25
424,11.6728,240,-2.178201,-1.947294,-0.193115,-0.027464,0.081745,0.428028,0.436629,1063.50,1032.50
425,11.7092,240,-2.181563,-1.952302,-0.191826,-0.027981,0.082126,0.427545,0.436260,1061.75,1034.00
426,11.7414,240,-2.181507,-1.953345,-0.187040,-0.028638,0.082474,0.427255,0.436084,1059.75,1035.25
427,11.7747,240,-2.178807,-1.957868,-0.194267,-0.029448,0.082833,0.425334,0.434324,1056.75,1037.25
428,11.8077,240,-2.181600,-1.967044,-0.185480,-0.029998,0.084053,0.424754,0.434028,1055.00,1041.50
429,11.8411,240,-2.182484,-1.968649,-0.184320,-0.030406,0.084497,0.423589,0.433003,1053.50,1043.50
430,11.8815,240,-2.181753,-1.964562,-0.181950,-0.031250,0.085616,0.422391,0.432112,1050.75,1047.50
431,11.9142,240,-2.180430,-1.962634,-0.193383,-0.031351,0.086315,0.420988,0.430888,1050.00,1050.25
432,11.9471,240,-2.181423,-1.963738,-0.191430,-0.031290,0.086601,0.419959,0.429936,1050.00,1051.75
433,11.9805,240,-2.179966,-1.959784,-0.180820,-0.031333,0.087201,0.419306,0.429422,1050.00,1054.00
434,12.0198,240,-2.176214,-1.957632,-0.179719,-0.030968,0.087257,0.418175,0.428302,1051.00,1054.75
435,12.0535,240,-2.179426,-1.958279,-0.185877,-0.030311,0.088127,0.418512,0.428763,1053.00,1057.25
436,12.0876,240,-2.182758,-1.962751,-0.166160,-0.030162,0.088527,0.418550,0.428872,1053.75,1058.75
437,12.1208,240,-2.175717,-1.962050,-0.187274,-0.029838,0.088945,0.417235,0.427653,1054.25,1060.50
438,12.1543,240,-2.179600,-1.965506,-0.164308,-0.030121,0.089381,0.417496,0.428018,1053.75,1062.00
439,12.1962,240,-2.176571,-1.964398,-0.175422,-0.030494,0.090234,0.416549,0.427300,1052.25,1065.00
440,12.2295,240,-2.167981,-1.965680,-0.191694,-0.030552,0.090510,0.414605,0.425467,1051.50,1066.75
441,12.2641,240,-2.174087,-1.964092,-0.153554,-0.031218,0.090799,0.415608,0.426555,1050.25,1067.50
442,12.3052,240,-2.177145,-1.966275,-0.185764,-0.031262,0.090807,0.414731,0.425705,1049.25,1067.75
443,12.3386,240,-2.178518,-1.964113,-0.171131,-0.031690,0.091377,0.414983,0.426104,1048.25,1069.50
444,12.3714,240,-2.174730,-1.969733,-0.167533,-0.032543,0.092281,0.414275,0.425675,1045.50,1072.75
445,12.4033,240,-2.175551,-1.970637,-0.168672,-0.034125,0.093705,0.413224,0.425087,1040.25,1077.75
446,12.4388,240,-2.176497,-1.974420,-0.150145,-0.035573,0.094882,0.412168,0.424442,1035.75,1082.25
447,12.4719,240,-2.180897,-1.981368,-0.154234,-0.036973,0.096679,0.411522,0.424340,1031.00,1088.25
448,12.5050,240,-2.171130,-1.982520,-0.175689,-0.037296,0.097595,0.409585,0.422700,1029.25,1092.00
449,12.5444,240,-2.171809,-1.981887,-0.168218,-0.038841,0.098913,0.408592,0.422184,1024.25,1096.75
450,12.5783,240,-2.177344,-1.986473,-0.168240,-0.039436,0.099449,0.408592,0.422366,1022.25,1098.50
451,12.6168,240,-2.164026,-1.987280,-0.174441,-0.040947,0.100022,0.406732,0.420847,1017.00,1101.25
452,12.6504,240,-2.170879,-1.989121,-0.165680,-0.041721,0.100439,0.406322,0.420626,1014.50,1103.00
453,12.6840,240,-2.172715,-1.985743,-0.159716,-0.042445,0.100324,0.406169,0.420523,1012.25,1102.75
454,12.7164,240,-2.168605,-1.986243,-0.169997,-0.043612,0.100200,0.404168,0.418681,1007.75,1103.50
455,12.7501,240,-2.174932,-1.991508,-0.167525,-0.045215,0.100411,0.404886,0.419594,1002.75,1103.75
456,12.7895,240,-2.173612,-1.994655,-0.165928,-0.046619,0.100399,0.404051,0.418940,998.00,1104.25
457,12.8224,240,-2.169450,-1.995738,-0.179549,-0.047143,0.100310,0.402966,0.417931,995.75,1104.50
458,12.8614,240,-2.168249,-1.997860,-0.165945,-0.047457,0.100718,0.402863,0.417965,995.00,1106.00
459,12.9019,240,-2.175108,-2.000005,-0.158461,-0.047729,0.101037,0.403111,0.418312,994.25,1107.00
460,12.9353,240,-2.169031,-2.003423,-0.168798,-0.047959,0.101558,0.401972,0.417367,993.00,1109.25
461,12.9681,240,-2.171868,-1.996670,-0.174169,-0.047698,0.102178,0.400338,0.415916,993.25,1112.25
462,13.0001,240,-2.177413,-1.995953,-0.171556,-0.047529,0.102522,0.400225,0.415872,993.75,1113.50
463,13.0383,240,-2.172604,-1.992100,-0.180491,-0.046895,0.102867,0.397997,0.413742,995.00,1116.00
464,13.0714,240,-2.180885,-1.991882,-0.155825,-0.045730,0.104229,0.397286,0.413269,999.00,1121.25
465,13.1122,240,-2.181189,-1.992867,-0.164630,-0.044685,0.105347,0.394898,0.411144,1001.50,1126.50
466,13.1441,240,-2.182917,-1.990472,-0.167585,-0.044277,0.105918,0.393945,0.410331,1002.50,1129.00
467,13.1758,240,-2.187295,-1.990820,-0.143621,-0.043380,0.107096,0.391801,0.408484,1005.25,1134.75
468,13.2074,240,-2.193106,-1.993175,-0.161847,-0.043099,0.108780,0.388577,0.405811,1004.75,1142.50
469,13.2402,240,-2.196754,-1.995098,-0.162871,-0.043171,0.110330,0.387005,0.404734,1004.00,1148.75
470,13.2785,240,-2.207719,-1.998611,-0.143603,-0.043263,0.113698,0.384432,0.403221,1003.25,1162.00
471,13.3096,240,-2.220757,-2.004722,-0.121495,-0.043099,0.118555,0.381248,0.401576,1003.25,1180.75
472,13.3470,240,-2.216853,-1.999697,-0.137908,-0.042830,0.120761,0.377928,0.399058,1003.00,1190.50
473,13.3845,240,-2.218423,-2.007231,-0.128445,-0.043032,0.125245,0.374253,0.396993,1001.50,1208.50
474,13.4151,240,-2.212289,-2.004427,-0.139574,-0.042657,0.126994,0.371068,0.394510,1001.75,1217.00
475,13.4530,240,-2.205959,-2.006503,-0.127807,-0.041386,0.130288,0.365157,0.389907,1004.75,1233.75
476,13.4851,240,-2.217929,-2.018372,-0.127992,-0.041067,0.135065,0.362532,0.389049,1005.00,1252.25
477,13.5151,240,-2.214104,-2.028857,-0.109094,-0.041209,0.139596,0.356571,0.385134,1003.25,1273.75
478,13.5446,240,-2.212235,-2.025645,-0.110434,-0.041497,0.142111,0.353587,0.383329,1001.50,1285.25
479,13.5807,240,-2.215888,-2.029588,-0.117863,-0.041455,0.147655,0.346704,0.379109,999.50,1311.50
480,13.6174,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
481,13.6552,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
482,13.6841,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
483,13.7139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
484,13.7427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
485,13.7728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
486,13.8016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
487,13.8295,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
488,13.8590,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
489,13.8954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
490,13.9303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
491,13.9658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
492,14.0016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
493,14.0307,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
494,14.0659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
495,14.0958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
496,14.1314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
497,14.1617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
498,14.1922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
499,14.2226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
500,14.2534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
501,14.2846,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
502,14.3152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
503,14.3463,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
504,14.3761,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
505,14.4148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
506,14.4455,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
507,14.4771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
508,14.5076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
509,14.5438,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
510,14.5745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
511,14.6108,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
512,14.6407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
513,14.6769,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
514,14.7124,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
515,14.7487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
516,14.7792,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
517,14.8159,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
518,14.8466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
519,14.8815,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
520,14.9127,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
521,14.9416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
522,14.9730,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
523,15.0088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
524,15.0398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
525,15.0693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
526,15.0982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
527,15.1273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
528,15.1617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
529,15.1915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
530,15.2271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
531,15.2564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
532,15.2873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
533,15.3246,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
534,15.3559,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
535,15.3922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
536,15.4222,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
537,15.4524,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
538,15.4890,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
539,15.5183,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
540,15.5470,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
541,15.5765,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
542,15.6049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
543,15.6322,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
544,15.6593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
545,15.6861,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
546,15.7147,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
547,15.7421,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
548,15.7688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
549,15.7960,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
550,15.8281,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
551,15.8597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
552,15.8866,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
553,15.9179,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
554,15.9466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
555,15.9790,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
556,16.0053,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
557,16.0367,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
558,16.0629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
559,16.0935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
560,16.1235,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
561,16.1490,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
562,16.1760,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
563,16.2019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
564,16.2312,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
565,16.2566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
566,16.2816,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
567,16.3064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
568,16.3345,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
569,16.3596,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
570,16.3873,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
571,16.4118,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
572,16.4364,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
573,16.4606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
574,16.4844,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
575,16.5091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
576,16.5350,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
577,16.5600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
578,16.5880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
579,16.6126,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
580,16.6406,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
581,16.6656,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
582,16.6893,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
583,16.7180,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
584,16.7419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
585,16.7660,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
586,16.7923,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
587,16.8175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
588,16.8466,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
589,16.8709,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
590,16.8957,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
591,16.9204,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
592,16.9453,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
593,16.9703,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
594,16.9954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
595,17.0210,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
596,17.0452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
597,17.0750,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
598,17.1034,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
599,17.1277,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
600,17.1522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
601,17.1766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
602,17.2017,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
603,17.2303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
604,17.2548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
605,17.2797,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
606,17.3041,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
607,17.3336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
608,17.3628,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
609,17.3925,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
610,17.4206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
611,17.4491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
612,17.4732,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
613,17.5014,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
614,17.5258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
615,17.5504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
616,17.5757,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
617,17.6045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
618,17.6300,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
619,17.6595,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
620,17.6848,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
621,17.7104,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
622,17.7354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
623,17.7613,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
624,17.7907,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
625,17.8155,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
626,17.8416,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
627,17.8666,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
628,17.8922,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
629,17.9226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
630,17.9522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
631,17.9771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
632,18.0066,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
633,18.0357,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
634,18.0616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
635,18.0865,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
636,18.1119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
637,18.1366,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
638,18.1624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
639,18.1882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
640,18.2140,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
641,18.2440,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
642,18.2695,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
643,18.2947,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
644,18.3245,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
645,18.3534,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
646,18.3831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
647,18.4119,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
648,18.4419,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
649,18.4669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
650,18.4967,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
651,18.5226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
652,18.5516,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
653,18.5811,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
654,18.6057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
655,18.6315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
656,18.6566,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
657,18.6821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
658,18.7072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
659,18.7320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
660,18.7563,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
661,18.7852,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
662,18.8136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
663,18.8384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
664,18.8675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
665,18.8972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
666,18.9225,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
667,18.9481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
668,18.9770,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
669,19.0023,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
670,19.0271,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
671,19.0519,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
672,19.0762,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
673,19.1051,17,0.021480,2.843142,0.043458,2.024243,-0.269187,4.348002,4.803660,1747.25,707.25
674,19.1296,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
675,19.1550,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
676,19.1801,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
677,19.2050,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
678,19.2335,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
679,19.2589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
