wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
1784762531.6519,0.0000,nan,nan,1,3743532,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02482854510446761,0.024317767239181196,8.152197428455606e-05,-0.1292528659105301,0,36.459068298339844,0.06414905190467834,14.683867454528809,0.01436119619756937,-0.014057338237762451,-4.871854616794735e-05,0,0,-1001,0,0,2,0.002318680752068758,0.0016741864383220673,-0.1292538195848465,0.0006432015215978026,63,3135,nan,12.312,28.76,0,6,10,1.21,831,0.004789681173861027,3.8530230085598305e-05,0.0067286440171301365,1500,1500,1000,1500,1800,1000,1000,1800,1604,1605,1605,1604,0,0,0,0
1784762531.6720,0.0201,0.02009,49.79,2,3743552,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.024840926190843073,0.024375598206350813,4.816536424727281e-05,-0.1292528659105301,0,36.45906066894531,0.06414799392223358,14.683869361877441,0.014372749254107475,-0.014090116135776043,-3.056130663026124e-05,0,0,-1001,3,2,2,0.0023340582847595215,0.001685533788986504,-0.12925472855567932,0.0005928684258833528,63,3135,0.019993066787719727,12.312,28.76,0,6,10,1.21,831,0.004789681173861027,3.8530230085598305e-05,0.0067286440171301365,1500,1500,1000,1500,1800,1000,1000,1800,1604,1605,1605,1604,0,0,0,0
1784762531.6923,0.0404,0.02029,49.29,3,3743572,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.025183429229904544,0.02471961985602892,5.122038343105418e-05,-0.1292528659105301,0,36.45920944213867,0.06399477273225784,14.683870315551758,0.014484599232673645,-0.014200274832546711,-3.287572690169327e-05,0,0,-1001,-3,-3,1,0.0022028505336493254,0.0015553317498415709,-0.1292552351951599,0.0005537464749068022,63,3135,0.020226001739501953,12.312,28.76,0,6,10,1.21,831,0.00474685151129961,3.686159470817074e-05,0.006507751997560263,1500,1500,1000,1500,1800,1000,1000,1800,1604,1605,1605,1604,0,0,0,0
1784762531.7122,0.0603,0.01994,50.14,4,3743592,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.025180437922912642,0.02475810687124537,-2.6503880516072764e-05,-0.1292528659105301,0,36.4592399597168,0.06395202875137329,14.683873176574707,0.014465252868831158,-0.0141978170722723,1.034658544085687e-05,0,0,-1001,-8,-7,1,0.0019950945861637592,0.0013682576827704906,-0.1292567104101181,0.0005164506146684289,63,3135,0.019885778427124023,12.312,28.76,0,6,10,1.21,831,0.00474685151129961,3.686159470817074e-05,0.006507751997560263,1500,1500,1000,1500,1800,1000,1000,1800,1604,1605,1605,1604,0,0,0,0
1784762531.7325,0.0803,0.02027,49.34,5,3743612,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02513011292170274,0.024731272298693405,1.4992105774988023e-05,-0.1292528659105301,0,36.45927810668945,0.06391019374132156,14.683876991271973,0.014414173550903797,-0.01415817067027092,-1.5813549907761626e-05,0,0,-1001,-12,-11,1,0.0016949924174696207,0.0010832699481397867,-0.12926524877548218,0.00034575641620904207,63,3135,0.020194292068481445,12.312,28.76,0,6,10,1.21,831,0.00474685151129961,3.686159470817074e-05,0.006507751997560263,1500,1500,1000,1500,1800,1000,1000,1800,1604,1604,1605,1605,0,0,0,0
1784762531.7521,0.1002,0.01961,50.98,6,3743632,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.024445605249532237,0.024163644746410758,-0.00010510384100874851,-0.1292528659105301,0,36.45909118652344,0.06408034265041351,14.683883666992188,0.014126891270279884,-0.013928686268627644,4.966964843333699e-05,0,0,-1001,-13,-14,1,0.001393685583025217,0.0007627015002071857,-0.12927353382110596,0.00023007579147815704,63,3135,0.01955699920654297,12.312,28.76,0,6,10,1.21,831,0.00474685151129961,3.686159470817074e-05,0.006507751997560263,1500,1500,1000,1500,1800,1000,1000,1800,1604,1604,1605,1605,0,0,0,0
1784762531.7720,0.1201,0.01990,50.25,7,3743652,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02377445929897956,0.02361878317543016,-0.00015362780277722277,-0.1292528659105301,0,36.45894241333008,0.06421332061290741,14.683892250061035,0.013825299218297005,-0.013690885156393051,7.27295337128453e-05,0,0,-1001,-14,-14,1,0.0010423642816022038,0.00042152073001489043,-0.1292833834886551,7.088948041200638e-05,63,3135,0.019836902618408203,12.312,28.76,0,6,10,1.21,831,0.00474685151129961,3.686159470817074e-05,0.006507751997560263,1500,1500,1000,1500,1800,1000,1000,1800,1604,1604,1605,1605,0,0,0,0
1784762531.7920,0.1401,0.02001,49.98,8,3743672,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02341753830716803,0.023429288282471594,-0.00012292080303693824,-0.1292528659105301,0,36.459014892578125,0.06413155049085617,14.683897018432617,0.013577384874224663,-0.013534270226955414,5.224781853030436e-05,0,0,-1000,-15,-14,1,0.0007050210842862725,9.990238322643563e-05,-0.1292947679758072,-4.2178668081760406e-05,63,3135,0.019950151443481445,12.312,28.76,0,6,10,1.21,831,0.00474685151129961,3.686159470817074e-05,0.006507751997560263,1500,1500,1000,1500,1800,1000,1000,1800,1604,1604,1605,1605,0,0,0,0
1784762531.8121,0.1602,0.02004,49.90,9,3743692,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.022546537728934356,0.02280624426139858,-0.00011060929468942359,-0.1292528659105301,0,36.45890808105469,0.06422033160924911,14.683903694152832,0.013136180117726326,-0.013225813396275043,4.128553700866178e-05,0,0,-1000,-13,-13,1,0.00038000562926754355,-0.00022809872461948544,-0.12930649518966675,-0.00010343256872147322,63,3135,0.019980907440185547,12.312,28.76,0,6,10,1.21,831,0.00474685151129961,3.686159470817074e-05,0.006507751997560263,1500,1500,1000,1500,1800,1000,1000,1800,1604,1604,1605,1605,0,0,0,0
1784762531.8321,0.1802,0.02000,50.00,10,3743712,nan,GUIDED,?,0,36.45911407470703,0.06411879509687424,14.68386459350586,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02204509360780657,0.02243254692267768,-6.265995697624443e-05,-0.1292528659105301,0,36.45899200439453,0.06412521749734879,14.683907508850098,0.012798218056559563,-0.012955144979059696,1.1399557479307987e-05,0,0,-1001,-13,-13,1,8.678194717504084e-05,-0.0005247335066087544,-0.12932293117046356,-5.925667937844992e-05,63,3135,0.019941091537475586,12.312,28.76,0,6,10,1.21,831,0.00474685151129961,3.686159470817074e-05,0.006507751997560263,1500,1500,1000,1500,1800,1000,1000,1800,1604,1604,1605,1605,0,0,0,0
