wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
1784671158.3697,0.0000,nan,nan,1,71329,0.023,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017664697399042167,0.018864500857050843,-0.9083693172330174,-0.12723933160305023,0,-0.008481116034090519,0.011365337297320366,14.875839233398438,0.010162838734686375,-0.010898427106440067,0.5185007452964783,0,0,-901,1,1,0,0.0027610650286078453,0.003296472132205963,-0.12724417448043823,0.0006796806119382381,63,3576,nan,12.336,26.34,97,6,10,1.21,831,0.0028872108086943626,0.005899291951209307,0.008649221621453762,1500,1500,1000,1500,1800,1000,1000,1800,1577,1576,1577,1577,0,0,0,0
1784671158.3898,0.0201,0.02006,49.85,2,71349,0.043,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01784061038822631,0.019097733003605132,-0.8845071982190778,-0.12723933160305023,0,-0.008342599496245384,0.011253464967012405,14.88588809967041,0.010184429585933685,-0.010968494229018688,0.4989222288131714,0,0,-901,0,0,0,0.0027492251247167587,0.003293293295428157,-0.12724721431732178,0.0007011379348114133,63,3135,0.020003080368041992,12.336,26.34,97,6,10,1.21,831,0.0028872108086943626,0.005899291951209307,0.008649221621453762,1500,1500,1000,1500,1800,1000,1000,1800,1577,1576,1576,1577,0,0,0,0
1784671158.4100,0.0401,0.02021,49.49,3,71369,0.063,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01783807938054852,0.019162664275175774,-0.8603108448151495,-0.12723933160305023,0,-0.00825823936611414,0.011231521144509315,14.895437240600586,0.010134262964129448,-0.010993313044309616,0.47943925857543945,0,0,-901,-4,-4,0,0.002633124589920044,0.0031628708820790052,-0.1272462010383606,0.0008158263517543674,63,3135,0.020155668258666992,12.336,26.34,97,6,10,1.21,831,0.0029131935443729162,0.006716184783726931,0.00873567070811987,1500,1500,1000,1500,1800,1000,1000,1800,1577,1577,1577,1578,0,0,0,0
1784671158.4298,0.0601,0.01980,50.50,4,71389,0.083,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017977388762984253,0.019378277018885295,-0.8367334521703095,-0.12723933160305023,0,-0.008109735324978828,0.01110241562128067,14.9046049118042,0.01012895442545414,-0.011043258011341095,0.46053388714790344,0,0,-904,-8,-12,0,0.0024552736431360245,0.0028861199971288443,-0.12724746763706207,0.000736427609808743,63,3135,0.019746065139770508,12.336,26.34,97,6,10,1.21,831,0.0029131935443729162,0.006716184783726931,0.00873567070811987,1500,1500,1000,1500,1800,1000,1000,1800,1578,1577,1578,1578,0,0,0,0
1784671158.4498,0.0801,0.01998,50.05,5,71409,0.103,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017704409670428783,0.019157793274519053,-0.8133840556520422,-0.12723933160305023,0,-0.00807599350810051,0.0111525384709239,14.913276672363281,0.009951869025826454,-0.01094490010291338,0.44204646348953247,0,0,-906,-12,-14,0,0.002187983598560095,0.0025829572696238756,-0.12725605070590973,0.0006363489665091038,63,3135,0.01992940902709961,12.336,26.34,97,6,10,1.21,831,0.0029131935443729162,0.006716184783726931,0.00873567070811987,1500,1500,1000,1500,1800,1000,1000,1800,1578,1578,1578,1579,0,0,0,0
1784671158.4698,0.1001,0.02004,49.91,6,71429,0.123,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01719837934132659,0.018686896111302444,-0.7906145623503038,-0.12723933160305023,0,-0.00809510052204132,0.0112772760912776,14.921688079833984,0.009670743718743324,-0.01074504479765892,0.4240441620349884,0,0,-908,-13,-18,0,0.0018905275501310825,0.0021941910963505507,-0.1272607296705246,0.000596117228269577,63,3135,0.0199739933013916,12.336,26.34,97,6,10,1.21,831,0.0029131935443729162,0.006716184783726931,0.00873567070811987,1500,1500,1000,1500,1800,1000,1000,1800,1579,1579,1579,1579,0,0,0,0
1784671158.4898,0.1201,0.02001,49.99,7,71449,0.143,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.016911906093115884,0.018452526347429558,-0.7682518988497911,-0.12723933160305023,0,-0.008003629744052887,0.011223307810723782,14.9298734664917,0.009452537633478642,-0.010578572750091553,0.4064072370529175,0,0,-910,-15,-19,0,0.0015701290685683489,0.0018006513128057122,-0.12726326286792755,0.0006111131515353918,63,3135,0.019942045211791992,12.336,26.34,97,6,10,1.21,831,0.0029131935443729162,0.006716184783726931,0.00873567070811987,1500,1500,1000,1500,1800,1000,1000,1800,1579,1579,1580,1580,0,0,0,0
1784671158.5098,0.1401,0.02000,49.99,8,71469,0.163,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01629041164608294,0.01782253188468058,-0.74645176017411,-0.12723933160305023,0,-0.00800318457186222,0.011311803013086319,14.937612533569336,0.009093460626900196,-0.010265938006341457,0.3893527686595917,0,0,-913,-15,-19,0,0.0012499178992584348,0.0013930229470133781,-0.1272655725479126,0.0005429661832749844,63,3135,0.01993846893310547,12.336,26.34,97,6,10,1.21,831,0.0029131935443729162,0.006716184783726931,0.00873567070811987,1500,1500,1000,1500,1800,1000,1000,1800,1580,1580,1580,1580,0,0,0,0
1784671158.5298,0.1601,0.02000,50.00,9,71489,0.183,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.015800643719496008,0.017394470850168386,-0.7248922363877168,-0.12723933160305023,0,-0.007910328917205334,0.011247625574469566,14.945011138916016,0.008757082745432854,-0.00998174399137497,0.37263378500938416,0,0,-915,-14,-18,0,0.0009381092386320233,0.0010010895784944296,-0.12726573646068573,0.0005612866953015327,63,3135,0.01993536949157715,12.336,26.34,97,6,10,1.21,831,0.0029131935443729162,0.006716184783726931,0.00873567070811987,1500,1500,1000,1500,1800,1000,1000,1800,1581,1581,1581,1581,0,0,0,0
1784671158.5498,0.1801,0.01996,50.11,10,71509,0.203,GUIDED,GUIDED,128,-0.008543260395526886,0.011353208683431149,14.86553955078125,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.015015322119189878,0.016641742900675896,-0.7036475086500708,-0.12723933160305023,0,-0.007898380048573017,0.011309699155390263,14.951892852783203,0.008296778425574303,-0.009582994505763054,0.3563949763774872,0,0,-918,-14,-18,0,0.000638875993900001,0.0006250611622817814,-0.1272742748260498,0.0005304908845573664,63,3135,0.01990342140197754,12.336,26.34,97,6,10,1.21,831,0.0029131935443729162,0.006716184783726931,0.00873567070811987,1500,1500,1000,1500,1800,1000,1000,1800,1581,1581,1582,1581,0,0,0,0
