wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1783451626.0689,0.0000,nan,nan,1,61359,nan,GUIDED,?,0,4.76837158203125e-07,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8488501845777051,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3576,nan,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
1783451626.0889,0.0200,0.02004,49.91,2,61359,nan,GUIDED,?,0,0.010017752647399902,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8588674603879468,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3135,0.019626379013061523,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
1783451626.1088,0.0400,0.01985,50.38,3,61359,nan,GUIDED,?,0,0.02002096176147461,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8688706695020215,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3135,0.019591569900512695,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
1783451626.1287,0.0600,0.01993,50.19,4,61359,nan,GUIDED,?,0,0.030019283294677734,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8788689910352245,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3135,0.019708633422851562,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
1783451626.1490,0.0801,0.02026,49.35,5,61359,nan,GUIDED,?,0,0.04004251956939697,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8888922273099438,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3135,0.019897937774658203,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
1783451626.1691,0.1001,0.02011,49.72,6,61359,nan,GUIDED,?,0,0.05002915859222412,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8988788663327709,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3135,0.019660234451293945,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
1783451626.1891,0.1201,0.02002,49.94,7,61359,nan,GUIDED,?,0,0.06004297733306885,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9088926850736156,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3135,0.019568204879760742,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
1783451626.2092,0.1401,0.02013,49.68,8,61359,nan,GUIDED,?,0,0.07004249095916748,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9188921986997143,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3135,0.0197141170501709,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
1783451626.2291,0.1601,0.01986,50.35,9,61359,nan,GUIDED,?,0,0.08004295825958252,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9288926660001293,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3135,0.019411325454711914,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
1783451626.2491,0.1801,0.01999,50.03,10,61359,nan,GUIDED,?,0,0.0900421142578125,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9388918219983593,0.010947426222096386,-0.005551500258448363,0,0,-0.022526975721120834,0.025377679616212845,9.994232177734375,0.022922348231077194,-0.02097230963408947,0.006535213906317949,nan,nan,nan,0.0029519335366785526,0.00437123654410243,-0.12618304789066315,0.000891508418135345,3135,3135,0.019549131393432617,12.312,28.73,96,6,10,1.21,831,0.00579483900219202,0.002973782829940319,0.011170773766934872,1500,1500,1000,1500,1800,1000,1000,1800
