wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1783461242.8379,0.0000,nan,nan,1,2407148,nan,GUIDED,?,0,9.5367431640625e-07,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.1794584857861015,1.3665907513189102,10.85617351007525,0,0,-5.298582077026367,-1.4156445264816284,-0.83865886926651,-0.008573681116104126,0.02832121029496193,-0.010112082585692406,nan,nan,nan,-0.031060442328453064,-0.004210513085126877,-3.1347086429595947,-1.4368586562341079e-05,3135,3079,nan,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
1783461242.8579,0.0201,0.01998,50.05,2,2407166,nan,GUIDED,?,0,0.01006925106048584,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.189658373966429,1.366500758034603,10.857572841580447,0,0,-5.298616409301758,-1.4155304431915283,-0.8397398591041565,-0.008629833348095417,0.028307301923632622,-0.010295877233147621,nan,nan,nan,-0.03107372671365738,-0.004218544811010361,-3.1347239017486572,-0.000697259558364749,3135,3079,0.01947164535522461,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
1783461242.8779,0.0401,0.01997,50.07,3,2407186,nan,GUIDED,?,0,0.0200653076171875,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.199911115451366,1.3662593526744726,10.858272706726726,0,0,-5.298736095428467,-1.4151376485824585,-0.8403673768043518,-0.008708929643034935,0.02821989730000496,-0.010337647050619125,nan,nan,nan,-0.031089304015040398,-0.004219077527523041,-3.1347217559814453,-7.450034172507003e-05,3135,3135,0.019510269165039062,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
1783461242.8980,0.0602,0.02006,49.85,4,2407206,nan,GUIDED,?,0,0.030075430870056152,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.209948890544388,1.3662514904097205,10.85915209177701,0,0,-5.298803329467773,-1.4149068593978882,-0.8413520455360413,-0.00868607684969902,0.02809119038283825,-0.010276861488819122,nan,nan,nan,-0.031104983761906624,-0.004225986078381538,-3.134732484817505,-0.00036129873478785157,3135,3135,0.019534826278686523,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
1783461242.9187,0.0805,0.02078,48.13,5,2407226,nan,GUIDED,?,0,0.04022657871246338,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.220009529544381,1.3665318958244528,10.860092785288636,0,0,-5.2988739013671875,-1.414658784866333,-0.8422589898109436,-0.008593076840043068,0.027786072343587875,-0.010296346619725227,nan,nan,nan,-0.03111078590154648,-0.004233788698911667,-3.1347241401672363,0.00015081882884260267,3135,3135,0.0199735164642334,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
1783461242.9385,0.1004,0.01976,50.60,6,2407246,nan,GUIDED,?,0,0.05018138885498047,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.230528600520358,1.3663201400849025,10.860937578018577,0,0,-5.2989983558654785,-1.4142581224441528,-0.8429366946220398,-0.008846999146044254,0.027677007019519806,-0.010392814874649048,nan,nan,nan,-0.031111864373087883,-0.004249941557645798,-3.1347298622131348,-9.023310849443078e-05,3135,3135,0.01919388771057129,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
1783461242.9583,0.1201,0.01980,50.51,7,2407266,nan,GUIDED,?,0,0.06005406379699707,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.2412285872378925,1.3666446332230202,10.862083940700689,0,0,-5.299449920654297,-1.4142082929611206,-0.8438418507575989,-0.00906393676996231,0.027460891753435135,-0.0105320755392313,nan,nan,nan,-0.03111155331134796,-0.004257587715983391,-3.1347310543060303,-0.00026248200447298586,3135,3135,0.019123554229736328,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
1783461242.9786,0.1404,0.02031,49.24,8,2407286,nan,GUIDED,?,0,0.07018029689788818,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.251638161225269,1.367067109213537,10.862451150683333,0,0,-5.299755096435547,-1.4139059782028198,-0.8443699479103088,-0.009051330387592316,0.027042433619499207,-0.010439187288284302,nan,nan,nan,-0.031099310144782066,-0.004265274852514267,-3.134742021560669,-0.00045293092261999846,3135,3135,0.01962566375732422,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
1783461242.9986,0.1604,0.02001,49.97,9,2407306,nan,GUIDED,?,0,0.0801771879196167,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.262597132866139,1.3672348470280786,10.863464409997801,0,0,-5.300177097320557,-1.413818359375,-0.8451718688011169,-0.00936314556747675,0.026895003393292427,-0.010561203584074974,nan,nan,nan,-0.031097227707505226,-0.004267752170562744,-3.134751319885254,-0.00046248690341599286,3135,3135,0.01926398277282715,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
1783461243.0185,0.1805,0.01991,50.21,10,2407326,nan,GUIDED,?,0,0.09022605419158936,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.27369876051371,1.3676307439840676,10.864261250022729,0,0,-5.300581932067871,-1.4137144088745117,-0.8459085822105408,-0.00973722618073225,0.026606416329741478,-0.010595917701721191,nan,nan,nan,-0.03110244870185852,-0.004279149696230888,-3.1347501277923584,0.00019381180754862726,3135,3135,0.019412994384765625,24.566,0.95,94,4,22,0.77,895,0.0018953465623781085,0.010661127977073193,0.0122042465955019,1500,1500,1467,1498,1897,1500,1897,1115
