wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1784242356.2916,0.0000,nan,nan,1,64359,nan,GUIDED,?,0,0.0,5.960464477539063e-08,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.4441615416472654,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3576,nan,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.3117,0.0201,0.02006,49.86,2,64359,nan,GUIDED,?,0,0.0,0.00501406192779541,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.44917554397041604,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.01998281478881836,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.3316,0.0400,0.01995,50.13,3,64359,nan,GUIDED,?,0,0.0,0.010012269020080566,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.4541737510627012,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.019892454147338867,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.3516,0.0601,0.01999,50.02,4,64359,nan,GUIDED,?,0,0.0,0.015013694763183594,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.4591751768058042,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.019892454147338867,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.3717,0.0801,0.02007,49.83,5,64359,nan,GUIDED,?,0,0.0,0.020017027854919434,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.46417850989754006,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.020003080368041992,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.3917,0.1001,0.01995,50.13,6,64359,nan,GUIDED,?,0,0.0,0.025014519691467285,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.4691760017340879,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.01989150047302246,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.4117,0.1201,0.02003,49.92,7,64359,nan,GUIDED,?,0,0.0,0.03001713752746582,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.47417861957008645,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.019962072372436523,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.4317,0.1401,0.02000,50.00,8,64359,nan,GUIDED,?,0,0.0,0.035017192363739014,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.47917867440635964,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.01993250846862793,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.4517,0.1600,0.01998,50.05,9,64359,nan,GUIDED,?,0,0.0,0.0400121808052063,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.4841736628478269,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.019925832748413086,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.4716,0.1801,0.01998,50.04,10,64359,nan,GUIDED,?,0,0.0,0.04501265287399292,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.48917413491661355,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.019927263259887695,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.4916,0.2000,0.01996,50.10,11,64359,nan,GUIDED,?,0,0.0,0.05000954866409302,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.49417103070671364,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.019927263259887695,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.5116,0.2200,0.02003,49.92,12,64359,nan,GUIDED,?,0,0.0,0.05500912666320801,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.017311148509302158,0.49917060870582863,0.0023878686630800358,0,0,-0.016131389886140823,0.011792344972491264,14.998682975769043,0.0193080585449934,-0.01324506476521492,-0.0006182523211464286,0,0,-1000,0,0,0,nan,nan,nan,nan,3135,3135,0.019984006881713867,12.312,28.76,95,6,10,1.21,831,0.0062582711689174175,0.000281835236819461,0.006946361158043146,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.5321,0.2401,0.02047,48.86,13,64609,nan,GUIDED,?,0,0.0,0.06001359224319458,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.013249650101368745,0.4705696238035549,0.001545176082093405,0,0,-0.015785446390509605,0.01288832537829876,14.999038696289062,0.016763420775532722,0.005524286534637213,-0.00033709887065924704,0,0,-1001,8,-169,0,0.0031036532018333673,-0.022511305287480354,-0.12707890570163727,0.002440213691443205,3135,3135,0.020406484603881836,12.312,28.76,95,6,10,1.21,831,0.006262368056923151,0.0002899857354350388,0.006794398184865713,1500,1500,1000,1500,1800,1000,1000,1800
1784242356.5517,0.2601,0.01958,51.08,14,64609,nan,GUIDED,?,0,0.0,0.0650169849395752,15.0,0.0,0.25,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.013249650101368745,0.4755730164999355,0.001545176082093405,0,0,-0.015785446390509605,0.01288832537829876,14.999038696289062,0.016763420775532722,0.005524286534637213,-0.00033709887065924704,0,0,-1001,8,-169,0,0.0031036532018333673,-0.022511305287480354,-0.12707890570163727,0.002440213691443205,3135,3135,0.01950812339782715,12.312,28.76,95,6,10,1.21,831,0.006262368056923151,0.0002899857354350388,0.006794398184865713,1500,1500,1000,1500,1800,1000,1000,1800
