wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
1784757396.3387,0.0000,nan,nan,1,11479884,1.523,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.015575528093727505,0.021438926672187095,-0.19784786154364814,-0.13016308844089508,0,-0.008556069806218147,0.01153588853776455,15.004220008850098,0.00824334379285574,-0.011905031278729439,0.020010340958833694,0,0,-946,1,0,0,0.002801074180752039,0.003289424814283848,-0.13010701537132263,0.00032514234771952033,63,3576,nan,12.339,26.03,97,6,10,1.21,831,0.002764690201729536,0.009769635275006294,0.0075003826059401035,1500,1500,1000,1500,1800,1000,1000,1800,1586,1586,1586,1586,0,0,0,0
1784757396.3482,0.0201,0.00951,105.15,2,11480784,1.532,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.0160647360233535,0.021713556659752047,-0.10972433768888563,-0.13016308844089508,0,-0.009681963361799717,0.011152542196214199,14.94855785369873,0.00917582307010889,-0.011842263862490654,0.0012687609996646643,0,0,-1014,0,1,0,0.0030327290296554565,0.002774621360003948,-0.1300881803035736,0.000299459119560197,63,3135,0.009277582168579102,12.339,26.03,97,6,10,1.21,831,0.002764690201729536,0.009769635275006294,0.0075003826059401035,1500,1500,1000,1500,1800,1000,1000,1800,1586,1586,1586,1586,0,0,0,0
1784757396.3681,0.0401,0.01988,50.31,3,11480804,1.552,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.015774004634776056,0.021430167989260614,-0.11292166068146357,-0.13016308844089508,0,-0.00989486277103424,0.011257247999310493,14.947718620300293,0.009130886755883694,-0.011739101260900497,0.0035992679186165333,0,0,-1013,3,0,0,0.0030766779091209173,0.0027437135577201843,-0.1300942301750183,0.00013585083070211112,63,3135,0.01969599723815918,12.339,26.03,97,6,10,1.21,831,0.002764690201729536,0.009769635275006294,0.0075003826059401035,1500,1500,1000,1500,1800,1000,1000,1800,1586,1586,1586,1586,0,0,0,0
1784757396.3884,0.0601,0.02031,49.24,4,11480824,1.572,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.015722993981448226,0.02130577533624642,-0.11600014787459549,-0.13016308844089508,0,-0.009972544386982918,0.011244035325944424,14.947386741638184,0.009146285243332386,-0.011659654788672924,0.005568243563175201,0,0,-1011,-5,-6,0,0.0029187265317887068,0.002585003850981593,-0.1300944685935974,5.546378088183701e-05,63,3135,0.020028352737426758,12.339,26.03,97,6,10,1.21,831,0.002764690201729536,0.009769635275006294,0.0075003826059401035,1500,1500,1000,1500,1800,1000,1000,1800,1586,1586,1586,1586,0,0,0,0
1784757396.4083,0.0801,0.01989,50.27,5,11480844,1.592,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.015033328100594172,0.02078279521494458,-0.1172789160040657,-0.13016308844089508,0,-0.010281573981046677,0.011426621116697788,14.946715354919434,0.00892652478069067,-0.01146312803030014,0.006694165989756584,0,0,-1008,-10,-10,0,0.00270158052444458,0.0023419661447405815,-0.13009515404701233,3.92028596252203e-05,63,3135,0.01964426040649414,12.339,26.03,97,6,10,1.21,831,0.002764690201729536,0.009769635275006294,0.0075003826059401035,1500,1500,1000,1500,1800,1000,1000,1800,1586,1586,1586,1586,0,0,0,0
1784757396.4289,0.1001,0.02064,48.44,6,11480864,1.613,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.014369365010104291,0.02023290640669429,-0.11708858848502143,-0.13016308844089508,0,-0.010553630068898201,0.011576979421079159,14.946127891540527,0.008700257167220116,-0.011232458986341953,0.006923452485352755,0,0,-1003,-10,-14,0,0.0024606359656900167,0.002032480202615261,-0.13009624183177948,-5.026173312216997e-06,63,3135,0.020406723022460938,12.339,26.03,97,6,10,1.21,831,0.002764690201729536,0.009769635275006294,0.0075003826059401035,1500,1500,1000,1500,1800,1000,1000,1800,1605,1605,1605,1605,0,0,0,0
1784757396.4485,0.1204,0.01955,51.16,7,11480884,1.632,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.014152209263474543,0.019997380214239305,-0.11620754909040236,-0.13016308844089508,0,-0.010591356083750725,0.011530589312314987,14.945890426635742,0.008596663363277912,-0.01106969453394413,0.006551884580403566,0,0,-999,-15,-16,0,0.002132983645424247,0.0016895865555852652,-0.13009807467460632,-8.963746950030327e-05,63,3135,0.019390583038330078,12.339,26.03,97,6,10,1.21,831,0.002764690201729536,0.009769635275006294,0.0075003826059401035,1500,1500,1000,1500,1800,1000,1000,1800,1605,1605,1605,1605,0,0,0,0
1784757396.4680,0.1401,0.01949,51.30,8,11480904,1.652,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.013406831736095961,0.01934650285858699,-0.11444123645511857,-0.13016308844089508,0,-0.010818656533956528,0.011643030680716038,14.945320129394531,0.008297551423311234,-0.01075882837176323,0.005861364770680666,0,0,-998,-14,-16,0,0.0018318648217245936,0.001345254248008132,-0.13010342419147491,-4.9898080760613084e-05,63,3135,0.01933002471923828,12.339,26.03,97,6,10,1.21,831,0.003507073037326336,0.004423550330102444,0.009480164386332035,1500,1500,1000,1500,1800,1000,1000,1800,1605,1605,1605,1605,0,0,0,0
1784757396.4913,0.1634,0.02333,42.87,9,11480924,1.675,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.012976819428765309,0.01893979491910595,-0.11245369625036972,-0.13016308844089508,0,-0.01084065344184637,0.011584779247641563,14.94510269165039,0.008061983622610569,-0.010490383952856064,0.004839395638555288,0,0,-996,-12,-18,0,0.0015600125771015882,0.000950528890825808,-0.13011287152767181,-0.0001931895676534623,63,3135,0.023197412490844727,12.339,26.03,97,6,10,1.21,831,0.003507073037326336,0.004423550330102444,0.009480164386332035,1500,1500,1000,1500,1800,1000,1000,1800,1605,1605,1605,1605,0,0,0,0
1784757396.5079,0.1801,0.01662,60.17,10,11480944,1.692,GUIDED,GUIDED,128,-0.009853707626461983,0.012354696169495583,14.841031074523926,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.012074469550394448,0.01812675817824756,-0.11003852548795875,-0.13016308844089508,0,-0.01103187631815672,0.011667422950267792,14.944581031799316,0.007651414256542921,-0.010068691335618496,0.003746176604181528,0,0,-996,-11,-18,0,0.0013001472689211369,0.0005691691767424345,-0.1301223486661911,-0.0002175947156501934,63,3135,0.01649165153503418,12.339,26.03,97,6,10,1.21,831,0.003507073037326336,0.004423550330102444,0.009480164386332035,1500,1500,1000,1500,1800,1000,1000,1800,1605,1605,1605,1605,0,0,0,0
