wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1784309318.3441,0.0000,nan,nan,1,113520,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.990461112625597,-0.023391365567629482,9.557987289231262e-05,0,0,4.974198818206787,0.05184311419725418,15.001744270324707,0.009389040060341358,-0.016426624730229378,-0.0010622380068525672,0,0,-1001,0,0,1,0.002478735987097025,0.001720918226055801,-0.00021893759549129754,0.0009991205297410488,63,3135,nan,12.312,28.76,85,6,10,1.21,831,0.004892343655228615,0.0008348363335244358,0.007415563799440861,1500,1500,1000,1500,1800,1000,1000,1800
1784309318.3642,0.0201,0.02015,49.62,2,113540,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.990958868270843,-0.023031717841819867,0.00016546105132257227,0,0,4.974232196807861,0.05168402940034866,15.001705169677734,0.009657148271799088,-0.01654241979122162,-0.0010800091549754143,0,0,-1001,4,4,1,0.0025326674804091454,0.0017765143420547247,-0.0002219758025603369,0.0009700463269837201,63,3135,0.02009296417236328,12.312,28.76,85,6,10,1.21,831,0.004892343655228615,0.0008348363335244358,0.007415563799440861,1500,1500,1000,1500,1800,1000,1000,1800
1784309318.3842,0.0401,0.01995,50.13,3,113560,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.991197277574907,-0.022991278380277248,0.00014138306123292273,0,0,4.974134922027588,0.051669154316186905,15.001651763916016,0.009850955568253994,-0.016557179391384125,-0.0010352738900110126,0,0,-1001,-3,0,2,0.002404767321422696,0.0017191861988976598,-0.00022045362857170403,0.0010859775356948376,63,3135,0.01988697052001953,12.312,28.76,85,6,10,1.21,831,0.004679892212152481,0.0007686383323743939,0.007435707375407219,1500,1500,1000,1500,1800,1000,1000,1800
1784309318.4042,0.0601,0.02000,50.01,4,113580,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.991314770681266,-0.022900536729855717,0.0002399898217076515,0,0,4.974067687988281,0.051621630787849426,15.00158977508545,0.009957607835531235,-0.016582131385803223,-0.0010564152617007494,0,0,-1001,-24,-1,1,0.0018628614488989115,0.0016758865676820278,-0.00021894040401093662,0.0010508298873901367,63,3135,0.01994466781616211,12.312,28.76,85,6,10,1.21,831,0.004679892212152481,0.0007686383323743939,0.007435707375407219,1500,1500,1000,1500,1800,1000,1000,1800
1784309318.4242,0.0801,0.02006,49.85,5,113600,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.991461812158975,-0.022524994040876805,0.00026245793072897285,0,0,4.974140167236328,0.05142197385430336,15.001543998718262,0.010000656358897686,-0.016683679074048996,-0.0010429582325741649,0,0,-1001,-49,-3,1,0.0008163360762409866,0.001568755367770791,-0.00021994870621711016,0.0010353573597967625,63,3135,0.019991397857666016,12.312,28.76,85,6,10,1.21,831,0.004679892212152481,0.0007686383323743939,0.007435707375407219,1500,1500,1000,1500,1800,1000,1000,1800
1784309318.4446,0.1001,0.02033,49.18,6,113620,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.9903912899096,-0.023090277660309005,0.00031774876703032345,0,0,4.973876476287842,0.051640283316373825,15.001479148864746,0.009534832090139389,-0.016483353450894356,-0.0010374393314123154,0,0,-1001,-83,-4,1,-0.0009180236957035959,0.0014622114831581712,-0.00022426580835599452,0.0009941683383658528,63,3135,0.02027130126953125,12.312,28.76,85,6,10,1.21,831,0.004679892212152481,0.0007686383323743939,0.007435707375407219,1500,1500,1000,1500,1800,1000,1000,1800
1784309318.4642,0.1201,0.01966,50.85,7,113640,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.989107420008227,-0.023065280923076685,0.0003317857637836958,0,0,4.973845481872559,0.05156760662794113,15.00143814086914,0.008811484090983868,-0.01645582541823387,-0.0010218676179647446,0,0,-1001,-117,-3,1,-0.003321782685816288,0.0013402656186372042,-0.00022513671137858182,0.0009924815967679024,63,3135,0.019595623016357422,12.312,28.76,85,6,10,1.21,831,0.004679892212152481,0.0007686383323743939,0.007435707375407219,1500,1500,1000,1500,1800,1000,1000,1800
1784309318.4842,0.1401,0.01996,50.10,8,113660,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.986424367821097,-0.02359618940326057,0.00020799608914043267,0,0,4.973605632781982,0.05171981453895569,15.00137996673584,0.00740090012550354,-0.016237182542681694,-0.000916810764465481,0,0,-1001,-153,-5,2,-0.006455033551901579,0.0012079047737643123,-0.00022157149214763194,0.001101591857150197,63,3135,0.019907236099243164,12.312,28.76,85,6,10,1.21,831,0.004679892212152481,0.0007686383323743939,0.007435707375407219,1500,1500,1000,1500,1800,1000,1000,1800
1784309318.5042,0.1601,0.02004,49.89,9,113680,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.982610210830956,-0.02404659768561749,0.00019437229171228145,0,0,4.973366737365723,0.05183156579732895,15.001317024230957,0.005336721893399954,-0.01604165881872177,-0.0008726051892153919,0,0,-1001,-189,-2,2,-0.010310008190572262,0.0011118242982774973,-0.0002161733282264322,0.0010774149559438229,63,3135,0.019972562789916992,12.312,28.76,85,6,10,1.21,831,0.004679892212152481,0.0007686383323743939,0.007435707375407219,1500,1500,1000,1500,1800,1000,1000,1800
1784309318.5242,0.1801,0.02000,50.00,10,113700,nan,GUIDED,?,0,0.0,0.0,15.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.977717091460149,-0.024023679325463065,0.000127975947978091,0,0,4.973271369934082,0.05171523615717888,15.001274108886719,0.0025667385198175907,-0.015987727791070938,-0.0008094940567389131,0,0,-1001,-224,-4,1,-0.014857110567390919,0.0009926322381943464,-0.00021350171300582588,0.0010648651514202356,63,3135,0.019930124282836914,12.312,28.76,85,6,10,1.21,831,0.004679892212152481,0.0007686383323743939,0.007435707375407219,1500,1500,1000,1500,1800,1000,1000,1800
