wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
1784680471.4165,0.0000,nan,nan,1,286027,0.000,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.021025365448378262,0.011961134539797752,-1.425069978147549,-0.14942224323749542,0,10.000324249267578,0.0826788917183876,14.571561813354492,0.01218580175191164,-0.006983253173530102,0.8133068084716797,0,0,-898,2,5,3,0.0028618553187698126,0.0026420652866363525,-0.1494239866733551,0.0005250794347375631,63,3576,nan,12.335,26.38,82,6,10,1.21,831,0.0026269303634762764,0.002680600853636861,0.008864865638315678,1500,1500,1000,1500,1800,1000,1000,1800,1580,1580,1580,1580,0,0,0,0
1784680471.4365,0.0201,0.01999,50.04,2,286047,0.020,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02118023261332704,0.011998107919143599,-1.406378894239812,-0.14942224323749542,0,10.00041675567627,0.08266699314117432,14.587584495544434,0.0122218057513237,-0.006997730117291212,0.7932648062705994,0,0,-898,2,4,3,0.0028339456766843796,0.0026584237348288298,-0.14942532777786255,0.0004918919876217842,63,3135,0.01992940902709961,12.335,26.38,82,6,10,1.21,831,0.0026269303634762764,0.002680600853636861,0.008864865638315678,1500,1500,1000,1500,1800,1000,1000,1800,1580,1580,1580,1580,0,0,0,0
1784680471.4565,0.0401,0.02000,50.00,3,286067,0.040,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.021003488259009776,0.011750474749445669,-1.386901329815412,-0.14942224323749542,0,10.000378608703613,0.08276523649692535,14.60317325592041,0.012141786515712738,-0.006911479867994785,0.7730192542076111,0,0,-897,-1,0,3,0.0027151284739375114,0.002578986808657646,-0.14942452311515808,0.0005781881045550108,63,3135,0.019948482513427734,12.335,26.38,82,6,10,1.21,831,0.0026362512726336718,0.004295756109058857,0.008471118286252022,1500,1500,1000,1500,1800,1000,1000,1800,1580,1580,1580,1580,0,0,0,0
1784680471.4765,0.0601,0.01999,50.04,4,286087,0.060,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02110539829819074,0.011776193900650897,-1.3657983318449542,-0.14942224323749542,0,10.000492095947266,0.08273692429065704,14.618318557739258,0.012135102413594723,-0.006909982766956091,0.7520912885665894,0,0,-894,-6,-5,3,0.0024922110605984926,0.0023855373729020357,-0.149424210190773,0.0004966231063008308,63,3135,0.019936084747314453,12.335,26.38,82,6,10,1.21,831,0.0026362512726336718,0.004295756109058857,0.008471118286252022,1500,1500,1000,1500,1800,1000,1000,1800,1580,1580,1580,1580,0,0,0,0
1784680471.4968,0.0801,0.02026,49.35,5,286107,0.080,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.020830214734708422,0.01150161691319383,-1.3424921975016104,-0.14942224323749542,0,10.00049114227295,0.0828038826584816,14.632948875427246,0.011976775713264942,-0.006790114101022482,0.7301886677742004,0,0,-889,-9,-6,3,0.0022246900480240583,0.002176609355956316,-0.14942939579486847,0.0004541659727692604,63,3135,0.019964218139648438,12.335,26.38,82,6,10,1.21,831,0.0026362512726336718,0.004295756109058857,0.008471118286252022,1500,1500,1000,1500,1800,1000,1000,1800,1574,1573,1574,1574,0,0,0,0
1784680471.5166,0.1001,0.01980,50.51,6,286127,0.100,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.020510912876272172,0.011241665782488102,-1.3168886118061058,-0.14942224323749542,0,10.000513076782227,0.08285228163003922,14.647146224975586,0.01177976280450821,-0.006667974404990673,0.707209587097168,0,0,-884,-11,-9,3,0.0019149401923641562,0.0018999023595824838,-0.14943550527095795,0.0004007951356470585,63,3135,0.019733190536499023,12.335,26.38,82,6,10,1.21,831,0.0026362512726336718,0.004295756109058857,0.008471118286252022,1500,1500,1000,1500,1800,1000,1000,1800,1574,1573,1574,1574,0,0,0,0
1784680471.5365,0.1201,0.01997,50.07,7,286147,0.120,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02031178872528857,0.0110727619737169,-1.2894248940091873,-0.14942224323749542,0,10.000646591186523,0.08280453830957413,14.660966873168945,0.011587713845074177,-0.006542893126606941,0.6833740472793579,0,0,-879,-12,-11,3,0.0015811605844646692,0.0016031800769269466,-0.14944204688072205,0.00031701172702014446,63,3135,0.019906044006347656,12.335,26.38,82,6,10,1.21,831,0.0026362512726336718,0.004295756109058857,0.008471118286252022,1500,1500,1000,1500,1800,1000,1000,1800,1574,1573,1574,1574,0,0,0,0
1784680471.5566,0.1401,0.02002,49.94,8,286167,0.140,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01988052878845184,0.010721995261801212,-1.2606595921585053,-0.14942224323749542,0,10.000693321228027,0.08283041417598724,14.674235343933105,0.011311746202409267,-0.006355317309498787,0.6591058373451233,0,0,-877,-13,-10,3,0.0012424102751538157,0.0013115857727825642,-0.14944909512996674,0.0002388784196227789,63,3135,0.019960641860961914,12.335,26.38,82,6,10,1.21,831,0.0026362512726336718,0.004295756109058857,0.008471118286252022,1500,1500,1000,1500,1800,1000,1000,1800,1574,1573,1574,1574,0,0,0,0
1784680471.5766,0.1601,0.02002,49.96,9,286187,0.160,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.019530295175104264,0.010522677840484117,-1.2310592020497215,-0.14942224323749542,0,10.000833511352539,0.08277556300163269,14.687018394470215,0.011028599925339222,-0.006208573002368212,0.6346357464790344,0,0,-876,-13,-11,3,0.0009037819691002369,0.0010053070727735758,-0.1494549810886383,0.0002226338256150484,63,3135,0.019952058792114258,12.335,26.38,82,6,10,1.21,831,0.0026362512726336718,0.004295756109058857,0.008471118286252022,1500,1500,1000,1500,1800,1000,1000,1800,1574,1573,1574,1574,0,0,0,0
1784680471.5965,0.1801,0.01994,50.14,10,286207,0.180,GUIDED,GUIDED,128,10.000405311584473,0.08254467695951462,14.555180549621582,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01865110137182669,0.009874247841812898,-1.2011529232737017,-0.14942224323749542,0,10.000785827636719,0.08287227153778076,14.699219703674316,0.010548527352511883,-0.005890036467462778,0.6103249192237854,0,0,-877,-12,-10,3,0.0005771398427896202,0.0007108629797585309,-0.14946496486663818,0.00023735035210847855,63,3135,0.01989269256591797,12.335,26.38,82,6,10,1.21,831,0.0026362512726336718,0.004295756109058857,0.008471118286252022,1500,1500,1000,1500,1800,1000,1000,1800,1574,1573,1574,1574,0,0,0,0
