wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1783914849.1587,0.0000,nan,nan,1,72367,nan,GUIDED,?,0,2.384185791015625e-07,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8446595163558042,0.019169121661499925,0.001404778167046059,0,0,-0.02444954216480255,0.02181604690849781,9.995108604431152,0.02645168825984001,-0.02366279810667038,0.0020129994954913855,0,0,-1000,2,2,0,0.003236603457480669,0.003257121192291379,-0.12692952156066895,0.0008236459689214826,63,3576,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1500,1500,1000,1500,1800,1000,1000,1800
1783914849.1788,0.0201,0.02018,49.55,2,72387,nan,GUIDED,?,0,0.010034799575805664,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8545424572066379,0.019235157430885667,0.0015378631757745616,0,0,-0.024358129128813744,0.0217385645955801,9.99512767791748,0.02648644894361496,-0.023656189441680908,0.001925150747410953,0,0,-1000,0,0,0,0.0032102158293128014,0.0032206298783421516,-0.1269277185201645,0.0008664890192449093,63,3135,0.02010822296142578,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1500,1500,1000,1500,1800,1000,1000,1800
1783914849.1988,0.0401,0.01998,50.05,3,72407,nan,GUIDED,?,0,0.020029067993164062,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8643263016097871,0.019326586211221176,0.0015275605845503637,0,0,-0.024249836802482605,0.02165505290031433,9.995150566101074,0.026545414701104164,-0.02366076037287712,0.0019178844522684813,0,0,-1000,0,0,0,0.0032108097802847624,0.003209357615560293,-0.12693296372890472,0.000765513046644628,63,3135,0.019913673400878906,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1500,1500,1000,1500,1800,1000,1000,1800
1783914849.2188,0.0601,0.01998,50.06,4,72427,nan,GUIDED,?,0,0.030033588409423828,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8749091373801567,0.01868035600927204,0.0014688820899940178,0,0,-0.02450941689312458,0.021912045776844025,9.995161056518555,0.026361392810940742,-0.023436034098267555,0.0019457058515399694,0,0,-1001,9,-4,0,0.0033869612962007523,0.0030946077313274145,-0.12692564725875854,0.001046683406457305,63,3135,0.019922733306884766,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1500,1500,1000,1500,1800,1000,1000,1800
1783914849.2389,0.0801,0.02006,49.85,5,72447,nan,GUIDED,?,0,0.04003465175628662,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8852731892293607,0.018150795868941857,0.001370829835361364,0,0,-0.024700433015823364,0.02210763655602932,9.995176315307617,0.026262104511260986,-0.023243216797709465,0.00199350668117404,0,0,-1001,26,-2,1,0.003932491410523653,0.003020320553332567,-0.1268758624792099,0.002879972103983164,63,3135,0.019969940185546875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1500,1500,1000,1500,1800,1000,1000,1800
1783914849.2588,0.1001,0.01998,50.06,6,72467,nan,GUIDED,?,0,0.050034403800964355,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.8944706507455542,0.018275151526725788,0.0013475965347223306,0,0,-0.02450643852353096,0.021951748058199883,9.995205879211426,0.026613304391503334,-0.02322501130402088,0.0019898517057299614,0,0,-1001,54,-1,6,0.005040369927883148,0.002950557041913271,-0.12671761214733124,0.007886786013841629,63,3135,0.0199127197265625,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1500,1500,1000,1500,1800,1000,1000,1800
1783914849.2788,0.1201,0.02000,50.01,7,72487,nan,GUIDED,?,0,0.060033559799194336,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9037832320580503,0.01773498068320996,0.0013251849517063202,0,0,-0.024599222466349602,0.022068677470088005,9.995227813720703,0.027063267305493355,-0.02298065274953842,0.001990127144381404,0,0,-1001,86,-1,16,0.006791625637561083,0.0028922315686941147,-0.12635859847068787,0.017562171444296837,63,3135,0.019933462142944336,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1500,1500,1000,1500,1800,1000,1000,1800
1783914849.2988,0.1401,0.02002,49.95,8,72507,nan,GUIDED,?,0,0.07003414630889893,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9117003186535815,0.017769229136184835,0.0011742821537935283,0,0,-0.024343907833099365,0.02188115566968918,9.995240211486816,0.028118770569562912,-0.022892160341143608,0.002070093061774969,0,0,-1001,120,2,31,0.009226119145751,0.002926552202552557,-0.12569302320480347,0.03287706896662712,63,3135,0.019939422607421875,nan,nan,nan,nan,nan,nan,831,0.007992461323738098,0.0010661581763997674,0.010079238563776016,1500,1500,1000,1500,1800,1000,1000,1800
1783914849.3188,0.1601,0.01998,50.04,9,72527,nan,GUIDED,?,0,0.08002805709838867,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9191281171097695,0.01718175257704559,0.0010549941362473394,0,0,-0.024318279698491096,0.021931177005171776,9.995231628417969,0.029585519805550575,-0.022581860423088074,0.0021439194679260254,0,0,-1001,157,6,53,0.01239048969000578,0.0030251196585595608,-0.12458042055368423,0.05466587468981743,63,3135,0.019930362701416016,12.312,28.78,96,6,10,1.21,831,0.007992461323738098,0.0010661581763997674,0.010079238563776016,1500,1500,1000,1500,1800,1000,1000,1800
1783914849.3388,0.1801,0.02000,50.00,10,72547,nan,GUIDED,?,0,0.09003472328186035,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.9252302746652084,0.016590790557979674,0.0009787005093657348,0,0,-0.024203354492783546,0.021939342841506004,9.995229721069336,0.031773436814546585,-0.022245382890105247,0.0021890688221901655,0,0,-1001,191,11,82,0.016252120956778526,0.003213281510397792,-0.12287977337837219,0.08345669507980347,63,3135,0.01993417739868164,12.312,28.78,96,6,10,1.21,831,0.007992461323738098,0.0010661581763997674,0.010079238563776016,1500,1500,1000,1500,1800,1000,1000,1800
