wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
1784672062.6070,0.0000,nan,nan,1,975357,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027067923459573845,-0.01672333557628187,0.0003892595307218403,-0.12717023491859436,0,10.056468963623047,0.05042419582605362,14.86571216583252,-0.015627672895789146,0.009655222296714783,-0.00022473909484688193,0,0,-1001,5,4,3,-9.172415593639016e-05,-0.00025016581639647484,-0.12717023491859436,-0.00043858448043465614,63,3135,nan,12.312,28.76,0,6,10,1.21,831,0.0034187566488981247,5.867325671715662e-05,0.007273712195456028,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784672062.6270,0.0201,0.02003,49.93,2,975357,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027067923459573845,-0.01672333557628187,0.0003892595307218403,-0.12717023491859436,0,10.056468963623047,0.05042419582605362,14.86571216583252,-0.015627672895789146,0.009655222296714783,-0.00022473909484688193,0,0,-1001,5,4,3,-9.172415593639016e-05,-0.00025016581639647484,-0.12717023491859436,-0.00043858448043465614,63,3135,0.019967079162597656,12.312,28.76,0,6,10,1.21,831,0.0034187566488981247,5.867325671715662e-05,0.007273712195456028,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784672062.6470,0.0401,0.01997,50.07,3,975357,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027067923459573845,-0.01672333557628187,0.0003892595307218403,-0.12717023491859436,0,10.056468963623047,0.05042419582605362,14.86571216583252,-0.015627672895789146,0.009655222296714783,-0.00022473909484688193,0,0,-1001,5,4,3,-9.172415593639016e-05,-0.00025016581639647484,-0.12717023491859436,-0.00043858448043465614,63,3135,0.019967079162597656,12.312,28.76,0,6,10,1.21,831,0.0033946780022233725,5.626244455925189e-05,0.007312847301363945,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784672062.6670,0.0601,0.02002,49.96,4,975357,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027067923459573845,-0.01672333557628187,0.0003892595307218403,-0.12717023491859436,0,10.056468963623047,0.05042419582605362,14.86571216583252,-0.015627672895789146,0.009655222296714783,-0.00022473909484688193,0,0,-1001,5,4,3,-9.172415593639016e-05,-0.00025016581639647484,-0.12717023491859436,-0.00043858448043465614,63,3135,0.01996302604675293,12.312,28.76,0,6,10,1.21,831,0.0033946780022233725,5.626244455925189e-05,0.007312847301363945,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784672062.6874,0.0801,0.02037,49.08,5,975607,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02694962369244035,-0.01720431742735853,0.00040947923886366683,-0.12717023491859436,0,10.056325912475586,0.05030136927962303,14.865644454956055,-0.015476781874895096,0.01000383123755455,-0.00019732005603145808,0,0,-1001,12,9,3,0.00023633222735952586,-4.1165662878484e-06,-0.12717163562774658,-0.0003282972611486912,63,3135,0.01996302604675293,12.312,28.76,0,6,10,1.21,831,0.0033946780022233725,5.626244455925189e-05,0.007312847301363945,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784672062.7070,0.1001,0.01960,51.03,6,975607,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02694962369244035,-0.01720431742735853,0.00040947923886366683,-0.12717023491859436,0,10.056325912475586,0.05030136927962303,14.865644454956055,-0.015476781874895096,0.01000383123755455,-0.00019732005603145808,0,0,-1001,12,9,3,0.00023633222735952586,-4.1165662878484e-06,-0.12717163562774658,-0.0003282972611486912,63,3135,0.019545793533325195,12.312,28.76,0,6,10,1.21,831,0.0033946780022233725,5.626244455925189e-05,0.007312847301363945,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784672062.7270,0.1201,0.02002,49.95,7,975607,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02694962369244035,-0.01720431742735853,0.00040947923886366683,-0.12717023491859436,0,10.056325912475586,0.05030136927962303,14.865644454956055,-0.015476781874895096,0.01000383123755455,-0.00019732005603145808,0,0,-1001,12,9,3,0.00023633222735952586,-4.1165662878484e-06,-0.12717163562774658,-0.0003282972611486912,63,3135,0.01996898651123047,12.312,28.76,0,6,10,1.21,831,0.0033946780022233725,5.626244455925189e-05,0.007312847301363945,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784672062.7470,0.1401,0.01997,50.06,8,975607,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02694962369244035,-0.01720431742735853,0.00040947923886366683,-0.12717023491859436,0,10.056325912475586,0.05030136927962303,14.865644454956055,-0.015476781874895096,0.01000383123755455,-0.00019732005603145808,0,0,-1001,12,9,3,0.00023633222735952586,-4.1165662878484e-06,-0.12717163562774658,-0.0003282972611486912,63,3135,0.01996898651123047,12.312,28.76,0,6,10,1.21,831,0.0033946780022233725,5.626244455925189e-05,0.007312847301363945,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784672062.7670,0.1601,0.02003,49.93,9,975607,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02694962369244035,-0.01720431742735853,0.00040947923886366683,-0.12717023491859436,0,10.056325912475586,0.05030136927962303,14.865644454956055,-0.015476781874895096,0.01000383123755455,-0.00019732005603145808,0,0,-1001,12,9,3,0.00023633222735952586,-4.1165662878484e-06,-0.12717163562774658,-0.0003282972611486912,63,3135,0.019975662231445312,12.312,28.76,0,6,10,1.21,831,0.0033946780022233725,5.626244455925189e-05,0.007312847301363945,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784672062.7870,0.1801,0.01997,50.07,10,975607,nan,GUIDED,?,0,10.056468963623047,0.05042419582605362,14.86571216583252,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02694962369244035,-0.01720431742735853,0.00040947923886366683,-0.12717023491859436,0,10.056325912475586,0.05030136927962303,14.865644454956055,-0.015476781874895096,0.01000383123755455,-0.00019732005603145808,0,0,-1001,12,9,3,0.00023633222735952586,-4.1165662878484e-06,-0.12717163562774658,-0.0003282972611486912,63,3135,0.019975662231445312,12.312,28.76,0,6,10,1.21,831,0.0033946780022233725,5.626244455925189e-05,0.007312847301363945,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
