wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1783461165.0101,0.0000,nan,nan,1,2329321,nan,GUIDED,?,0,8.344650268554688e-07,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.4975120173505765,2.3252190784274385,10.568613732125128,0,0,-5.623908519744873,-2.333937644958496,-0.549205482006073,-0.004374732729047537,0.005033666733652353,-0.011205358430743217,nan,nan,nan,-0.030950559303164482,-0.005157582461833954,-3.1357853412628174,-0.00047596771037206054,3135,3079,nan,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
1783461165.0293,0.0201,0.01917,52.17,2,2329341,nan,GUIDED,?,0,0.010062575340270996,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.506044133683668,2.3260306603744576,10.569163049673355,0,0,-5.623037815093994,-2.3339297771453857,-0.5497130751609802,-0.003994305152446032,0.004560557194054127,-0.011229448020458221,nan,nan,nan,-0.03095295839011669,-0.005155971273779869,-3.135784387588501,-0.0001899886701721698,3135,3135,0.018650531768798828,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
1783461165.0493,0.0401,0.01999,50.04,3,2329361,nan,GUIDED,?,0,0.02007436752319336,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.515612562789798,2.3264886851804487,10.56965018407015,0,0,-5.622664451599121,-2.3338851928710938,-0.5501351952552795,-0.00395389087498188,0.004270375706255436,-0.011266984045505524,nan,nan,nan,-0.030963556841015816,-0.0051627010107040405,-3.1357812881469727,0.0002604332403279841,3135,3135,0.019527673721313477,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
1783461165.0693,0.0601,0.02000,49.99,4,2329381,nan,GUIDED,?,0,0.030071735382080078,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.523833812750876,2.3270542762802626,10.570178117560237,0,0,-5.621882915496826,-2.333890438079834,-0.5507263541221619,-0.0033796688076108694,0.003946859855204821,-0.01123048085719347,nan,nan,nan,-0.03097328543663025,-0.0051689352840185165,-3.135784149169922,-0.000200320704607293,3135,3135,0.019507884979248047,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
1783461165.0899,0.0804,0.02061,48.53,5,2329401,nan,GUIDED,?,0,0.0402224063873291,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.532501242500042,2.3273087831776946,10.570803173757703,0,0,-5.621157169342041,-2.3339006900787354,-0.5512756705284119,-0.002942328806966543,0.0038058392237871885,-0.01127420924603939,nan,nan,nan,-0.030987240374088287,-0.005174420773983002,-3.1357955932617188,-0.0004203066637273878,3135,3135,0.01996755599975586,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
1783461165.1099,0.1004,0.02006,49.84,6,2329421,nan,GUIDED,?,0,0.050183773040771484,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.542203788222422,2.327399500220565,10.571561832873599,0,0,-5.620842933654785,-2.3338685035705566,-0.5516545176506042,-0.0029743225313723087,0.0037348808255046606,-0.011493493802845478,nan,nan,nan,-0.031002551317214966,-0.00517323799431324,-3.135789632797241,0.00011226187052670866,3135,3135,0.019330501556396484,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
1783461165.1298,0.1204,0.01989,50.27,7,2329442,nan,GUIDED,?,0,0.06022441387176514,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.550945899103529,2.3280454393806136,10.572207375487878,0,0,-5.620193004608154,-2.333885431289673,-0.5522530674934387,-0.0025998526252806187,0.003371720900759101,-0.011520625092089176,nan,nan,nan,-0.031005900353193283,-0.005168266594409943,-3.1357858180999756,0.0002624952176120132,3135,3135,0.019329309463500977,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
1783461165.1498,0.1404,0.01998,50.05,8,2329461,nan,GUIDED,?,0,0.07021021842956543,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.559929441332658,2.328843480040632,10.572335055351994,0,0,-5.6196064949035645,-2.333794116973877,-0.5525897145271301,-0.002359817735850811,0.002858251566067338,-0.011399977840483189,nan,nan,nan,-0.031011022627353668,-0.005156226456165314,-3.13578200340271,0.0002512172213755548,3135,3135,0.019358396530151367,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
1783461165.1699,0.1604,0.02006,49.86,9,2329481,nan,GUIDED,?,0,0.08017861843109131,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.567590494601249,2.329511655940543,10.572688402039404,0,0,-5.618442058563232,-2.3336915969848633,-0.5530170798301697,-0.0016999581130221486,0.002413290087133646,-0.011357243172824383,nan,nan,nan,-0.03103013150393963,-0.0051595307886600494,-3.1357715129852295,0.0004931138828396797,3135,3135,0.0193789005279541,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
1783461165.1899,0.1804,0.02005,49.88,10,2329501,nan,GUIDED,?,0,0.09018468856811523,0.0,10.0,0.5,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.575255009951003,2.329435042883952,10.573211136000905,0,0,-5.617358684539795,-2.333604574203491,-0.5534198880195618,-0.0009735471103340387,0.0024072800297290087,-0.01142648234963417,nan,nan,nan,-0.031043652445077896,-0.005173005163669586,-3.135780096054077,-0.0003285474958829582,3135,3135,0.019393205642700195,24.58,0.94,94,4,23,0.75,895,0.008463528007268906,0.010153121314942837,0.01834949664771557,1500,1500,1539,1498,1897,1500,1897,1115
