wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
1784757456.5816,0.0000,nan,nan,1,11541004,0.004,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.034134597714163405,0.02239348606350795,0.0009790899678372418,-0.13030627369880676,0,9.929393768310547,0.05868276208639145,14.84102725982666,0.01824246160686016,-0.012887136079370975,-0.0007166939903981984,0,0,-1001,0,0,2,0.0018646206008270383,0.0016192402690649033,-0.1302943229675293,0.0006483793258666992,63,3135,nan,12.312,28.76,83,6,10,1.21,831,0.00427095964550972,0.00011886949505424127,0.00801361445337534,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784757456.5856,0.0201,0.00399,250.64,2,11541004,0.008,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.034134597714163405,0.02239348606350795,0.0009790899678372418,-0.13030627369880676,0,9.929393768310547,0.05868276208639145,14.84102725982666,0.01824246160686016,-0.012887136079370975,-0.0007166939903981984,0,0,-1001,0,0,2,0.0018646206008270383,0.0016192402690649033,-0.1302943229675293,0.0006483793258666992,63,3135,nan,12.312,28.76,83,6,10,1.21,831,0.00427095964550972,0.00011886949505424127,0.00801361445337534,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784757456.6058,0.0401,0.02023,49.44,3,11541024,0.000,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03418907028242934,0.022411884563115516,0.0009449356029218807,-0.13030627369880676,0,9.92946720123291,0.058642346411943436,14.841025352478027,0.01823151484131813,-0.012874424457550049,-0.0006958737503737211,0,0,-1001,3,3,2,0.001895058318041265,0.001653277431614697,-0.13029508292675018,0.0006073779659345746,63,3135,0.020011186599731445,12.312,28.76,83,6,10,1.21,831,0.00427095964550972,0.00011886949505424127,0.00801361445337534,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784757456.6258,0.0602,0.02002,49.95,4,11541044,0.021,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.033776316447810324,0.022031090528894626,0.0009826920008220814,-0.13030627369880676,0,9.929285049438477,0.058792486786842346,14.841033935546875,0.0180983766913414,-0.01274125650525093,-0.0007226278539747,0,0,-1001,0,0,1,0.001848019426688552,0.0015849315095692873,-0.13029436767101288,0.0005972471553832293,63,3135,0.019786357879638672,12.312,28.76,83,6,10,1.21,831,0.00427095964550972,0.00011886949505424127,0.00801361445337534,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784757456.6459,0.0801,0.02005,49.87,5,11541064,0.041,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03383449935688601,0.022063827590879104,0.0009507442142217732,-0.13030627369880676,0,9.929377555847168,0.05873767286539078,14.84103012084961,0.018078560009598732,-0.012728510424494743,-0.0007019803742878139,0,0,-1001,-6,-7,2,0.0016648127930238843,0.0013916983734816313,-0.13029268383979797,0.0006391149945557117,63,3135,0.01978135108947754,12.312,28.76,83,6,10,1.21,831,0.00427095964550972,0.00011886949505424127,0.00801361445337534,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784757456.6657,0.1000,0.01981,50.48,6,11541084,0.060,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03333940407466069,0.021722348097681775,0.0010604422998779736,-0.13030627369880676,0,9.929262161254883,0.05883868783712387,14.841015815734863,0.017859339714050293,-0.012589678168296814,-0.0007570555317215621,0,0,-1000,-11,-8,1,0.0013849488459527493,0.001188492402434349,-0.13029268383979797,0.0004905300447717309,63,3135,0.019602060317993164,12.312,28.76,83,6,10,1.21,831,0.00427095964550972,0.00011886949505424127,0.00801361445337534,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1605,1604,0,0,0,0
1784757456.6870,0.1201,0.02127,47.01,7,11541104,0.082,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03279943728839206,0.02137134804035765,0.0011187655072842485,-0.13030627369880676,0,9.929179191589355,0.05891328677535057,14.840980529785156,0.01759549230337143,-0.012430097907781601,-0.0007703560986556113,0,0,-1000,-15,-13,1,0.0010235708905383945,0.0008783643133938313,-0.13029900193214417,0.0003434874815866351,63,3135,0.02104020118713379,12.312,28.76,83,6,10,1.21,831,0.00427095964550972,0.00011886949505424127,0.00801361445337534,1500,1500,1000,1500,1800,1000,1000,1800,1604,1605,1605,1605,0,0,0,0
1784757456.7057,0.1401,0.01869,53.51,8,11541124,0.100,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03266967100761662,0.021309411262665195,0.0009446621609845785,-0.13030627369880676,0,9.929325103759766,0.058817218989133835,14.840957641601562,0.017436329275369644,-0.01233887393027544,-0.000656622985843569,0,0,-1001,-15,-14,1,0.0006883199675939977,0.0005482851411215961,-0.13030825555324554,0.00023243215400725603,63,3135,0.018507003784179688,12.312,28.76,83,6,10,1.21,831,0.00427095964550972,0.00011886949505424127,0.00801361445337534,1500,1500,1000,1500,1800,1000,1000,1800,1604,1605,1605,1605,0,0,0,0
1784757456.7259,0.1601,0.02022,49.46,9,11541144,0.121,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.032002053861257436,0.020802623124571044,0.0008247947135723295,-0.13030627369880676,0,9.929289817810059,0.05885514244437218,14.840928077697754,0.017071252688765526,-0.01206817477941513,-0.0005703487549908459,0,0,-1001,-17,-13,1,0.0002873557968996465,0.00023147398314904422,-0.1303209811449051,3.1538656912744045e-05,63,3135,0.019962787628173828,12.312,28.76,83,6,10,1.21,831,0.004725625738501549,0.0006282544927671552,0.00782746635377407,1500,1500,1000,1500,1800,1000,1000,1800,1604,1605,1605,1605,0,0,0,0
1784757456.7459,0.1801,0.02002,49.96,10,11541164,0.141,GUIDED,GUIDED,128,9.92685604095459,0.05875507369637489,14.840764999389648,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.03167519364061879,0.020574990864597895,0.0006616419610726929,-0.13030627369880676,0,9.929451942443848,0.05874655023217201,14.840909004211426,0.016788937151432037,-0.011874055489897728,-0.00046514038695022464,0,0,-1001,-14,-13,1,-2.8130381906521507e-05,-7.185850699897856e-05,-0.13033762574195862,-0.00022091332357376814,63,3135,0.019747257232666016,12.312,28.76,83,6,10,1.21,831,0.004725625738501549,0.0006282544927671552,0.00782746635377407,1500,1500,1000,1500,1800,1000,1000,1800,1604,1605,1605,1605,0,0,0,0
