wall_time,cur_time,cur_loop_dt,cur_ctrl_freq,loop_count,fc_time_boot_ms,hb_age_s,sent_mode,echoed_mode,armed,drone_px_ref,drone_py_ref,drone_pz_ref,drone_vx_ref,drone_vy_ref,drone_vz_ref,payload_px_ref,payload_py_ref,payload_pz_ref,payload_vx_ref,payload_vy_ref,payload_vz_ref,payload_alpha_x,payload_alpha_y,payload_alphadot_x,payload_alphadot_y,ux,uy,uz,yaw_ref,yaw_rate_ref,drone_px_meas,drone_py_meas,drone_pz_meas,drone_vx_meas,drone_vy_meas,drone_vz_meas,drone_ax_meas,drone_ay_meas,drone_az_meas,drone_gyrox_meas,drone_gyroy_meas,drone_gyroz_meas,drone_roll,drone_pitch,drone_yaw,drone_yaw_rate,sent_setpoint_bitmask,echoed_setpoint_bitmask,setpoint_bitmask_callback_dt,batt_voltage,batt_current,batt_rem_percent,GPS_fix_type,sat_count,HDOP,ekf_flags,ekf_pos_horiz_var,ekf_pos_vert_var,ekf_vel_var,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,servo1,servo2,servo3,servo4,servo5,servo6,servo7,servo8
1784762081.0279,0.0000,nan,nan,1,3292132,0.002,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.021483036121298597,0.021257094257904494,6.586350066039102e-05,-0.12916722893714905,0,9.95563793182373,0.05828550085425377,14.684576988220215,0.012536482885479927,-0.012313135899603367,-4.6835975808789954e-05,0,0,-1000,3,4,4,0.002062442945316434,0.0013669587206095457,-0.12916098535060883,0.0005791739095002413,63,3135,nan,12.312,28.76,0,6,10,1.21,831,0.002917443634942174,1.2443972991604824e-05,0.007478679064661264,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784762081.0422,0.0201,0.01437,69.57,2,3292952,0.016,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02146095373292012,0.020813798869960404,-2.824254540118733e-05,-0.12916722893714905,0,9.955548286437988,0.05873214825987816,14.684582710266113,0.012575490400195122,-0.012315071187913418,4.19255047745537e-06,0,0,-1001,4,4,4,0.0018942126771435142,0.0014779882039874792,-0.12916666269302368,0.0005828267894685268,63,3135,0.014077186584472656,12.312,28.76,0,6,10,1.21,831,0.002917443634942174,1.2443972991604824e-05,0.007478679064661264,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784762081.0622,0.0401,0.01999,50.03,3,3292972,0.036,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02143159629532402,0.02081007059538724,-6.692901614388136e-06,-0.12916722893714905,0,9.955546379089355,0.058733198791742325,14.684584617614746,0.01255964208394289,-0.012313525192439556,-9.350350410386454e-06,0,0,-1001,2,5,4,0.0018451536307111382,0.001492512528784573,-0.12916521728038788,0.0006402567960321903,63,3135,0.01975107192993164,12.312,28.76,0,6,10,1.21,831,0.002733011730015278,1.1758530490624253e-05,0.007755257189273834,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784762081.0823,0.0601,0.02009,49.78,4,3292992,0.056,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.02168773713119902,0.021145299402221,0.00020162446771258312,-0.12916722893714905,0,9.955680847167969,0.058600228279829025,14.68458366394043,0.012629889883100986,-0.012430299073457718,-0.00012907183554489166,0,0,-1000,-3,-2,4,0.0017017570789903402,0.001358697540126741,-0.12916380167007446,0.000622414518147707,63,3135,0.019771814346313477,12.312,28.76,0,6,10,1.21,831,0.002733011730015278,1.1758530490624253e-05,0.007755257189273834,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784762081.1026,0.0801,0.02024,49.40,5,3293012,0.000,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.021309371063411905,0.02091895750491906,-9.47278881727824e-05,-0.12916722893714905,0,9.95559024810791,0.058683138340711594,14.684584617614746,0.012463747523725033,-0.012347488664090633,4.147667277720757e-05,0,0,-1001,-5,-6,4,0.0014934506034478545,0.0011567433830350637,-0.12916992604732513,0.000470499275252223,63,3135,0.019855737686157227,12.312,28.76,0,6,10,1.21,831,0.002733011730015278,1.1758530490624253e-05,0.007755257189273834,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784762081.1221,0.1001,0.01959,51.05,6,3293032,0.020,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.020674845340997488,0.020448387599515613,0.00011464592130196446,-0.12916722893714905,0,9.955412864685059,0.058848898857831955,14.684585571289062,0.012199816294014454,-0.012171506881713867,-7.995595660759136e-05,0,0,-1000,-9,-8,3,0.0012232831213623285,0.0009037902927957475,-0.12917740643024445,0.0002499686088413,63,3135,0.019315242767333984,12.312,28.76,0,6,10,1.21,831,0.002733011730015278,1.1758530490624253e-05,0.007755257189273834,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784762081.1422,0.1201,0.02008,49.81,7,3293052,0.040,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.020448575286958568,0.02037144408689148,9.639856225589211e-05,-0.12916722893714905,0,9.955456733703613,0.05879822373390198,14.684584617614746,0.012043851427733898,-0.012097826227545738,-6.887023482704535e-05,0,0,-1000,-9,-10,3,0.000949555600527674,0.0006172035937197506,-0.12918610870838165,0.00012552179396152496,63,3135,0.019816875457763672,12.312,28.76,0,6,10,1.21,831,0.002733011730015278,1.1758530490624253e-05,0.007755257189273834,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784762081.1621,0.1401,0.01985,50.37,8,3293072,0.060,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.019760547480858384,0.01986901056897548,0.00019704770536251674,-0.12916722893714905,0,9.955324172973633,0.058916810899972916,14.68458366394043,0.011723152361810207,-0.011876212432980537,-0.0001264294405700639,0,0,-1000,-10,-9,3,0.0006601631757803261,0.00034550169948488474,-0.12919798493385315,-6.106006912887096e-05,63,3135,0.019640207290649414,12.312,28.76,0,6,10,1.21,831,0.002733011730015278,1.1758530490624253e-05,0.007755257189273834,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784762081.1826,0.1606,0.02049,48.80,9,3293092,0.080,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.01936388993773349,0.019683187198186756,0.00018593713875476699,-0.12916722893714905,0,9.955384254455566,0.05884797126054764,14.684581756591797,0.011459453962743282,-0.011729182675480843,-0.00011891354370163754,0,0,-1001,-8,-11,3,0.000395836541429162,4.526114207692444e-05,-0.1292099952697754,-0.00015300302766263485,63,3135,0.020284652709960938,12.312,28.76,0,6,10,1.21,831,0.002733011730015278,1.1758530490624253e-05,0.007755257189273834,1500,1500,1000,1500,1800,1000,1000,1800,1605,1604,1604,1605,0,0,0,0
1784762081.2027,0.1801,0.02014,49.65,10,3293112,0.100,GUIDED,GUIDED,128,9.9558687210083,0.05821561813354492,14.684561729431152,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.018521283669894705,0.019071437387419548,0.00010743308984798936,-0.12916722893714905,0,9.955269813537598,0.058940887451171875,14.684581756591797,0.011039047501981258,-0.01142963394522667,-7.358920993283391e-05,0,0,-1001,-10,-8,3,0.00012089608208043501,-0.00019619028898887336,-0.129228875041008,-0.00024054734967648983,63,3135,0.019919395446777344,12.312,28.76,0,6,10,1.21,831,0.002733011730015278,1.1758530490624253e-05,0.007755257189273834,1500,1500,1000,1500,1800,1000,1000,1800,1604,1605,1604,1605,0,0,0,0
